candidate,pct_estimate,lo,hi,date,election,cycle
Republicans,40.428702,36.579122,44.278282,7/14/20,11/3/20,2020
Democrats,48.908908,44.926549,52.891267,7/15/20,11/3/20,2020
Republicans,40.677764,36.801139,44.55439,7/15/20,11/3/20,2020
Democrats,49.026897,45.079291,52.974503,7/16/20,11/3/20,2020
Republicans,40.699742,36.888087,44.511397,7/16/20,11/3/20,2020
Democrats,49.025587,45.079807,52.971367,7/17/20,11/3/20,2020
Republicans,40.704005,36.893984,44.514025,7/17/20,11/3/20,2020
Democrats,49.023981,45.079555,52.968406,7/18/20,11/3/20,2020
Republicans,40.707314,36.898982,44.515647,7/18/20,11/3/20,2020
Democrats,49.023169,45.080101,52.966236,7/19/20,11/3/20,2020
Republicans,40.710472,36.903785,44.517159,7/19/20,11/3/20,2020
Democrats,49.0206,45.079197,52.962004,7/20/20,11/3/20,2020
Republicans,40.713831,36.909694,44.517969,7/20/20,11/3/20,2020
Democrats,49.019443,45.079634,52.959251,7/21/20,11/3/20,2020
Republicans,40.717528,36.915631,44.519426,7/21/20,11/3/20,2020
Democrats,49.017934,45.073947,52.961921,7/22/20,11/3/20,2020
Republicans,40.592595,36.71765,44.467541,7/22/20,11/3/20,2020
Democrats,49.42541,45.407087,53.443732,7/23/20,11/3/20,2020
Republicans,41.247581,37.152953,45.34221,7/23/20,11/3/20,2020
Democrats,49.519887,45.537621,53.502153,7/24/20,11/3/20,2020
Republicans,40.987855,36.862245,45.113464,7/24/20,11/3/20,2020
Democrats,49.525941,45.544315,53.507568,7/25/20,11/3/20,2020
Republicans,40.996097,36.867431,45.124764,7/25/20,11/3/20,2020
Democrats,49.532732,45.551464,53.514,7/26/20,11/3/20,2020
Republicans,41.004967,36.871998,45.137937,7/26/20,11/3/20,2020
Democrats,49.538327,45.55847,53.518183,7/27/20,11/3/20,2020
Republicans,41.011581,36.87551,45.147652,7/27/20,11/3/20,2020
Democrats,49.54347,45.565636,53.521303,7/28/20,11/3/20,2020
Republicans,41.018374,36.878228,45.158521,7/28/20,11/3/20,2020
Democrats,49.152781,45.13386,53.171702,7/29/20,11/3/20,2020
Republicans,40.780685,36.692082,44.869288,7/29/20,11/3/20,2020
Democrats,49.149695,45.130411,53.168978,7/30/20,11/3/20,2020
Republicans,40.783661,36.692196,44.875126,7/30/20,11/3/20,2020
Democrats,48.489839,44.484197,52.495482,7/31/20,11/3/20,2020
Republicans,40.420418,36.429095,44.411741,7/31/20,11/3/20,2020
Democrats,48.47047,44.464753,52.476186,8/1/20,11/3/20,2020
Republicans,40.413806,36.419986,44.407625,8/1/20,11/3/20,2020
Democrats,48.45168,44.446584,52.456776,8/2/20,11/3/20,2020
Republicans,40.405973,36.41024,44.401707,8/2/20,11/3/20,2020
Democrats,48.260693,44.340973,52.180413,8/3/20,11/3/20,2020
Republicans,40.472521,36.612842,44.332199,8/3/20,11/3/20,2020
Democrats,48.248775,44.327749,52.169801,8/4/20,11/3/20,2020
Republicans,40.471739,36.624763,44.318715,8/4/20,11/3/20,2020
Democrats,48.219029,44.300569,52.137488,8/5/20,11/3/20,2020
Republicans,40.452426,36.634382,44.27047,8/5/20,11/3/20,2020
Democrats,48.207078,44.291214,52.122941,8/6/20,11/3/20,2020
Republicans,40.447426,36.629565,44.265288,8/6/20,11/3/20,2020
Democrats,48.19194,44.285824,52.098056,8/7/20,11/3/20,2020
Republicans,40.443875,36.631221,44.256528,8/7/20,11/3/20,2020
Democrats,48.178858,44.276163,52.081554,8/8/20,11/3/20,2020
Republicans,40.438891,36.627256,44.250527,8/8/20,11/3/20,2020
Democrats,48.164466,44.265414,52.063519,8/9/20,11/3/20,2020
Republicans,40.43358,36.622672,44.244488,8/9/20,11/3/20,2020
Democrats,48.507939,44.667646,52.348233,8/10/20,11/3/20,2020
Republicans,40.886481,37.055451,44.717511,8/10/20,11/3/20,2020
Democrats,48.500023,44.664289,52.335757,8/11/20,11/3/20,2020
Republicans,40.890414,37.059009,44.721818,8/11/20,11/3/20,2020
Democrats,48.517509,44.652647,52.382371,8/12/20,11/3/20,2020
Republicans,40.870825,37.013126,44.728524,8/12/20,11/3/20,2020
Democrats,48.513222,44.652889,52.373555,8/13/20,11/3/20,2020
Republicans,40.87273,37.013793,44.731667,8/13/20,11/3/20,2020
Democrats,48.744629,45.006864,52.482395,8/14/20,11/3/20,2020
Republicans,41.27248,37.456816,45.088145,8/14/20,11/3/20,2020
Democrats,48.746124,45.012616,52.479632,8/15/20,11/3/20,2020
Republicans,41.280376,37.463258,45.097494,8/15/20,11/3/20,2020
Democrats,48.515427,44.814699,52.216156,8/16/20,11/3/20,2020
Republicans,41.29224,37.524932,45.059547,8/16/20,11/3/20,2020
Democrats,48.52678,44.809168,52.244391,8/17/20,11/3/20,2020
Republicans,41.233845,37.434389,45.033301,8/17/20,11/3/20,2020
Democrats,48.525074,44.813317,52.236832,8/18/20,11/3/20,2020
Republicans,41.239123,37.439268,45.038978,8/18/20,11/3/20,2020
Democrats,48.54058,44.825833,52.255327,8/19/20,11/3/20,2020
Republicans,41.181013,37.361335,45.000691,8/19/20,11/3/20,2020
Democrats,48.360214,44.68482,52.035608,8/20/20,11/3/20,2020
Republicans,40.963756,37.120997,44.806516,8/20/20,11/3/20,2020
Democrats,48.357776,44.686658,52.028893,8/21/20,11/3/20,2020
Republicans,40.960206,37.117136,44.803277,8/21/20,11/3/20,2020
Democrats,48.356027,44.688637,52.023417,8/22/20,11/3/20,2020
Republicans,40.955208,37.111757,44.798659,8/22/20,11/3/20,2020
Democrats,48.351133,44.688231,52.014035,8/23/20,11/3/20,2020
Republicans,40.955735,37.112066,44.799404,8/23/20,11/3/20,2020
Democrats,48.345099,44.687077,52.003121,8/24/20,11/3/20,2020
Republicans,40.95653,37.112404,44.800656,8/24/20,11/3/20,2020
Democrats,48.385732,44.68768,52.083784,8/25/20,11/3/20,2020
Republicans,40.943746,37.074822,44.812669,8/25/20,11/3/20,2020
Democrats,48.313623,44.632705,51.994541,8/26/20,11/3/20,2020
Republicans,40.890335,37.032912,44.747758,8/26/20,11/3/20,2020
Democrats,48.285505,44.635525,51.935484,8/27/20,11/3/20,2020
Republicans,41.050488,37.096741,45.004234,8/27/20,11/3/20,2020
Democrats,48.504479,44.826111,52.182848,8/28/20,11/3/20,2020
Republicans,41.234603,37.288565,45.180641,8/28/20,11/3/20,2020
Democrats,48.535041,44.814684,52.255399,8/29/20,11/3/20,2020
Republicans,41.181087,37.21424,45.147934,8/29/20,11/3/20,2020
Democrats,48.567654,44.819501,52.315806,8/30/20,11/3/20,2020
Republicans,41.156039,37.19988,45.112199,8/30/20,11/3/20,2020
Democrats,48.558142,44.824817,52.291468,8/31/20,11/3/20,2020
Republicans,41.165857,37.208353,45.123361,8/31/20,11/3/20,2020
Democrats,48.524677,44.825861,52.223493,9/1/20,11/3/20,2020
Republicans,41.189758,37.223003,45.156514,9/1/20,11/3/20,2020
Democrats,48.684741,44.886483,52.482998,9/2/20,11/3/20,2020
Republicans,41.315908,37.531514,45.100302,9/2/20,11/3/20,2020
Democrats,48.673652,44.889442,52.457861,9/3/20,11/3/20,2020
Republicans,41.341277,37.547162,45.135393,9/3/20,11/3/20,2020
Democrats,48.67716,44.895552,52.458767,9/4/20,11/3/20,2020
Republicans,41.349757,37.555874,45.143639,9/4/20,11/3/20,2020
Democrats,48.673049,44.8928,52.453297,9/5/20,11/3/20,2020
Republicans,41.372076,37.564154,45.179998,9/5/20,11/3/20,2020
Democrats,48.644031,44.870769,52.417294,9/6/20,11/3/20,2020
Republicans,41.40405,37.562975,45.245124,9/6/20,11/3/20,2020
Democrats,48.653446,44.873368,52.433524,9/7/20,11/3/20,2020
Republicans,41.4105,37.564401,45.256599,9/7/20,11/3/20,2020
Democrats,48.659821,44.872672,52.446971,9/8/20,11/3/20,2020
Republicans,41.417875,37.563453,45.272298,9/8/20,11/3/20,2020
Democrats,48.639003,44.836911,52.441095,9/9/20,11/3/20,2020
Republicans,41.458666,37.615539,45.301793,9/9/20,11/3/20,2020
Democrats,48.508769,44.80767,52.209868,9/10/20,11/3/20,2020
Republicans,41.952299,38.044381,45.860218,9/10/20,11/3/20,2020
Democrats,48.573109,44.8854,52.260819,9/11/20,11/3/20,2020
Republicans,42.125638,38.171683,46.079593,9/11/20,11/3/20,2020
Democrats,48.606644,44.901507,52.311781,9/12/20,11/3/20,2020
Republicans,42.016824,38.037754,45.995894,9/12/20,11/3/20,2020
Democrats,48.615449,44.911065,52.319832,9/13/20,11/3/20,2020
Republicans,42.041262,38.057481,46.025042,9/13/20,11/3/20,2020
Democrats,48.601372,44.911577,52.291168,9/14/20,11/3/20,2020
Republicans,42.076779,38.080139,46.073418,9/14/20,11/3/20,2020
Democrats,48.602857,44.908426,52.297289,9/15/20,11/3/20,2020
Republicans,42.105197,38.093252,46.117141,9/15/20,11/3/20,2020
Democrats,48.570708,44.867441,52.273975,9/16/20,11/3/20,2020
Republicans,42.168782,38.146037,46.191527,9/16/20,11/3/20,2020
Democrats,48.566678,44.870495,52.262862,9/17/20,11/3/20,2020
Republicans,42.206511,38.172203,46.24082,9/17/20,11/3/20,2020
Democrats,48.387304,44.672663,52.101944,9/18/20,11/3/20,2020
Republicans,42.250991,38.274461,46.227521,9/18/20,11/3/20,2020
Democrats,48.374258,44.665956,52.082561,9/19/20,11/3/20,2020
Republicans,42.290144,38.304584,46.275704,9/19/20,11/3/20,2020
Democrats,48.433902,44.813593,52.054211,9/20/20,11/3/20,2020
Republicans,42.142497,38.264816,46.020179,9/20/20,11/3/20,2020
Democrats,48.542476,44.967985,52.116967,9/21/20,11/3/20,2020
Republicans,42.167232,38.367711,45.966753,9/21/20,11/3/20,2020
Democrats,48.656561,45.079543,52.233579,9/22/20,11/3/20,2020
Republicans,42.341781,38.584771,46.098791,9/22/20,11/3/20,2020
Democrats,48.721664,45.128563,52.314765,9/23/20,11/3/20,2020
Republicans,42.371548,38.642671,46.100425,9/23/20,11/3/20,2020
Democrats,48.753661,45.164077,52.343246,9/24/20,11/3/20,2020
Republicans,42.349459,38.623336,46.075582,9/24/20,11/3/20,2020
Democrats,48.76016,45.175983,52.344337,9/25/20,11/3/20,2020
Republicans,42.368094,38.648281,46.087906,9/25/20,11/3/20,2020
Democrats,48.763732,45.185508,52.341956,9/26/20,11/3/20,2020
Republicans,42.392654,38.675511,46.109798,9/26/20,11/3/20,2020
Democrats,48.77938,45.203132,52.355628,9/27/20,11/3/20,2020
Republicans,42.400064,38.698555,46.101573,9/27/20,11/3/20,2020
Democrats,48.777196,45.291333,52.26306,9/28/20,11/3/20,2020
Republicans,42.645213,38.927409,46.363016,9/28/20,11/3/20,2020
Democrats,48.787568,45.306341,52.268795,9/29/20,11/3/20,2020
Republicans,42.661144,38.954485,46.367804,9/29/20,11/3/20,2020
Democrats,48.771925,45.273438,52.270411,9/30/20,11/3/20,2020
Republicans,42.715919,38.992281,46.439557,9/30/20,11/3/20,2020
Democrats,49.129209,45.3489,52.909519,10/1/20,11/3/20,2020
Republicans,42.823329,39.121538,46.525119,10/1/20,11/3/20,2020
Democrats,49.146249,45.364392,52.928105,10/2/20,11/3/20,2020
Republicans,42.84763,39.155237,46.540024,10/2/20,11/3/20,2020
Democrats,48.922922,45.086559,52.759285,10/3/20,11/3/20,2020
Republicans,42.865012,39.179397,46.550628,10/3/20,11/3/20,2020
Democrats,49.017075,45.174565,52.859585,10/4/20,11/3/20,2020
Republicans,42.759551,39.065814,46.453287,10/4/20,11/3/20,2020
Democrats,49.219794,45.520524,52.919064,10/5/20,11/3/20,2020
Republicans,42.70496,39.171438,46.238483,10/5/20,11/3/20,2020
Democrats,49.233806,45.533965,52.933647,10/6/20,11/3/20,2020
Republicans,42.71677,39.189755,46.243785,10/6/20,11/3/20,2020
Democrats,49.237111,45.537865,52.936357,10/7/20,11/3/20,2020
Republicans,42.7253,39.204004,46.246596,10/7/20,11/3/20,2020
Democrats,49.293759,45.567232,53.020285,10/8/20,11/3/20,2020
Republicans,42.75487,39.209205,46.300534,10/8/20,11/3/20,2020
Democrats,49.300891,45.573805,53.027977,10/9/20,11/3/20,2020
Republicans,42.762201,39.224782,46.299621,10/9/20,11/3/20,2020
Democrats,49.324225,45.587776,53.060675,10/10/20,11/3/20,2020
Republicans,42.768394,39.238899,46.29789,10/10/20,11/3/20,2020
Democrats,49.337254,45.598808,53.075701,10/11/20,11/3/20,2020
Republicans,42.754806,39.22894,46.280672,10/11/20,11/3/20,2020
Democrats,49.358557,45.611735,53.105379,10/12/20,11/3/20,2020
Republicans,42.751875,39.236204,46.267547,10/12/20,11/3/20,2020
Democrats,49.289638,45.56874,53.010536,10/13/20,11/3/20,2020
Republicans,42.451027,38.908717,45.993337,10/13/20,11/3/20,2020
Democrats,49.293337,45.57781,53.008865,10/14/20,11/3/20,2020
Republicans,42.45376,38.893638,46.013883,10/14/20,11/3/20,2020
Democrats,48.920458,45.234421,52.606495,10/15/20,11/3/20,2020
Republicans,41.868716,38.221411,45.516021,10/15/20,11/3/20,2020
Democrats,48.927688,45.238448,52.616928,10/16/20,11/3/20,2020
Republicans,41.851316,38.203655,45.498977,10/16/20,11/3/20,2020
Democrats,48.954069,45.249006,52.659132,10/17/20,11/3/20,2020
Republicans,41.826812,38.189396,45.464229,10/17/20,11/3/20,2020
Democrats,48.957739,45.253897,52.661581,10/18/20,11/3/20,2020
Republicans,41.816689,38.180743,45.452634,10/18/20,11/3/20,2020
Democrats,49.056587,45.313246,52.799927,10/19/20,11/3/20,2020
Republicans,41.829172,38.151793,45.50655,10/19/20,11/3/20,2020
Democrats,49.216041,45.493091,52.938991,10/20/20,11/3/20,2020
Republicans,41.786048,38.111452,45.460645,10/20/20,11/3/20,2020
Democrats,49.279969,45.556261,53.003677,10/21/20,11/3/20,2020
Republicans,41.942279,38.253198,45.631361,10/21/20,11/3/20,2020
Democrats,49.35306,45.646543,53.059577,10/22/20,11/3/20,2020
Republicans,41.992761,38.297151,45.68837,10/22/20,11/3/20,2020
Democrats,49.374337,45.740523,53.008151,10/23/20,11/3/20,2020
Republicans,42.326281,38.701228,45.951334,10/23/20,11/3/20,2020
Democrats,49.147625,45.441604,52.853646,10/24/20,11/3/20,2020
Republicans,42.182087,38.558748,45.805427,10/24/20,11/3/20,2020
Democrats,49.163336,45.454316,52.872356,10/25/20,11/3/20,2020
Republicans,42.201052,38.57345,45.828653,10/25/20,11/3/20,2020
Democrats,49.552002,45.680028,53.423975,10/26/20,11/3/20,2020
Republicans,42.314169,38.664933,45.963405,10/26/20,11/3/20,2020
Democrats,49.591529,45.712955,53.470103,10/27/20,11/3/20,2020
Republicans,42.344553,38.691543,45.997563,10/27/20,11/3/20,2020
Democrats,50.124065,46.186264,54.061866,10/28/20,11/3/20,2020
Republicans,41.996759,38.480425,45.513093,10/28/20,11/3/20,2020
Democrats,49.794022,45.960216,53.627828,10/29/20,11/3/20,2020
Republicans,41.729253,38.256677,45.201828,10/29/20,11/3/20,2020
Democrats,49.846843,45.945899,53.747788,10/30/20,11/3/20,2020
Republicans,41.901984,38.384086,45.419882,10/30/20,11/3/20,2020
Democrats,49.872735,45.966736,53.778734,10/31/20,11/3/20,2020
Republicans,41.907671,38.389093,45.426248,10/31/20,11/3/20,2020
Democrats,49.643865,45.771293,53.516437,11/1/20,11/3/20,2020
Republicans,42.052662,38.580162,45.525161,11/1/20,11/3/20,2020
Democrats,49.869617,46.015959,53.723274,11/2/20,11/3/20,2020
Republicans,42.613349,39.196055,46.030643,11/2/20,11/3/20,2020
Democrats,44.90354,39.60578,50.20129,4/1/21,11/8/22,2022
Republicans,40.59062,35.29287,45.88838,4/1/21,11/8/22,2022
Democrats,44.9041,39.60454,50.20367,4/2/21,11/8/22,2022
Republicans,40.58844,35.28888,45.888,4/2/21,11/8/22,2022
Democrats,44.90463,39.60294,50.20633,4/3/21,11/8/22,2022
Republicans,40.58643,35.28473,45.88813,4/3/21,11/8/22,2022
Democrats,44.90524,39.60084,50.20965,4/4/21,11/8/22,2022
Republicans,40.58413,35.27973,45.88854,4/4/21,11/8/22,2022
Democrats,44.90585,39.59951,50.21218,4/5/21,11/8/22,2022
Republicans,40.58204,35.2757,45.88837,4/5/21,11/8/22,2022
Democrats,44.90644,39.59793,50.21495,4/6/21,11/8/22,2022
Republicans,40.57986,35.27135,45.88837,4/6/21,11/8/22,2022
Democrats,44.9071,39.59652,50.21768,4/7/21,11/8/22,2022
Republicans,40.57767,35.26709,45.88825,4/7/21,11/8/22,2022
Democrats,44.90772,39.59521,50.22024,4/8/21,11/8/22,2022
Republicans,40.57537,35.26286,45.88789,4/8/21,11/8/22,2022
Democrats,44.90829,39.59454,50.22205,4/9/21,11/8/22,2022
Republicans,40.57294,35.25919,45.8867,4/9/21,11/8/22,2022
Democrats,44.90889,39.5932,50.22458,4/10/21,11/8/22,2022
Republicans,40.57046,35.25478,45.88615,4/10/21,11/8/22,2022
Democrats,44.90953,39.59195,50.22712,4/11/21,11/8/22,2022
Republicans,40.56784,35.25026,45.88542,4/11/21,11/8/22,2022
Democrats,44.91021,39.59169,50.22873,4/12/21,11/8/22,2022
Republicans,40.5652,35.24669,45.88372,4/12/21,11/8/22,2022
Democrats,44.91093,39.59045,50.23142,4/13/21,11/8/22,2022
Republicans,40.56251,35.24202,45.883,4/13/21,11/8/22,2022
Democrats,44.91166,39.59026,50.23306,4/14/21,11/8/22,2022
Republicans,40.56,35.2386,45.8814,4/14/21,11/8/22,2022
Democrats,44.91247,39.59055,50.2344,4/15/21,11/8/22,2022
Republicans,40.55711,35.23519,45.87904,4/15/21,11/8/22,2022
Democrats,45.10856,39.55271,50.66442,4/16/21,11/8/22,2022
Republicans,41.38512,35.82927,46.94098,4/16/21,11/8/22,2022
Democrats,45.11021,39.55118,50.66924,4/17/21,11/8/22,2022
Republicans,41.38996,35.83093,46.94899,4/17/21,11/8/22,2022
Democrats,45.11194,39.55056,50.67333,4/18/21,11/8/22,2022
Republicans,41.39515,35.83376,46.95653,4/18/21,11/8/22,2022
Democrats,44.38387,39.10197,49.66576,4/19/21,11/8/22,2022
Republicans,40.61264,35.33075,45.89454,4/19/21,11/8/22,2022
Democrats,43.60429,38.47658,48.73199,4/20/21,11/8/22,2022
Republicans,40.9599,35.83219,46.08761,4/20/21,11/8/22,2022
Democrats,43.58561,38.45141,48.71981,4/21/21,11/8/22,2022
Republicans,40.93224,35.79804,46.06644,4/21/21,11/8/22,2022
Democrats,43.58376,38.44875,48.71877,4/22/21,11/8/22,2022
Republicans,40.9332,35.79819,46.06821,4/22/21,11/8/22,2022
Democrats,43.58184,38.44599,48.71769,4/23/21,11/8/22,2022
Republicans,40.93423,35.79838,46.07008,4/23/21,11/8/22,2022
Democrats,43.58217,38.44594,48.7184,4/24/21,11/8/22,2022
Republicans,40.93238,35.79615,46.0686,4/24/21,11/8/22,2022
Democrats,43.5801,38.44303,48.71718,4/25/21,11/8/22,2022
Republicans,40.93354,35.79647,46.07062,4/25/21,11/8/22,2022
Democrats,44.39898,39.42599,49.37197,4/26/21,11/8/22,2022
Republicans,41.18991,36.21692,46.16291,4/26/21,11/8/22,2022
Democrats,44.39988,39.42648,49.37328,4/27/21,11/8/22,2022
Republicans,41.18826,36.21485,46.16166,4/27/21,11/8/22,2022
Democrats,44.58023,39.67708,49.48338,4/28/21,11/8/22,2022
Republicans,41.20649,36.30334,46.10964,4/28/21,11/8/22,2022
Democrats,44.66154,39.88387,49.43921,4/29/21,11/8/22,2022
Republicans,40.57322,35.79555,45.35089,4/29/21,11/8/22,2022
Democrats,44.8306,40.15529,49.50592,4/30/21,11/8/22,2022
Republicans,40.74773,36.07242,45.42304,4/30/21,11/8/22,2022
Democrats,44.83292,40.15711,49.50874,5/1/21,11/8/22,2022
Republicans,40.74887,36.07306,45.42469,5/1/21,11/8/22,2022
Democrats,44.83518,40.15907,49.51129,5/2/21,11/8/22,2022
Republicans,40.75003,36.07393,45.42614,5/2/21,11/8/22,2022
Democrats,44.83752,40.1609,49.51414,5/3/21,11/8/22,2022
Republicans,40.75126,36.07465,45.42788,5/3/21,11/8/22,2022
Democrats,44.83765,40.159,49.5163,5/4/21,11/8/22,2022
Republicans,40.75123,36.07258,45.42988,5/4/21,11/8/22,2022
Democrats,44.8402,40.16105,49.51935,5/5/21,11/8/22,2022
Republicans,40.75264,36.07348,45.43179,5/5/21,11/8/22,2022
Democrats,44.84289,40.16323,49.52256,5/6/21,11/8/22,2022
Republicans,40.75417,36.0745,45.43383,5/6/21,11/8/22,2022
Democrats,44.84573,40.16576,49.5257,5/7/21,11/8/22,2022
Republicans,40.75583,36.07586,45.4358,5/7/21,11/8/22,2022
Democrats,44.84851,40.168,49.52903,5/8/21,11/8/22,2022
Republicans,40.75755,36.07703,45.43806,5/8/21,11/8/22,2022
Democrats,44.85159,40.17086,49.53232,5/9/21,11/8/22,2022
Republicans,40.75944,36.0787,45.44017,5/9/21,11/8/22,2022
Democrats,44.85456,40.1736,49.53553,5/10/21,11/8/22,2022
Republicans,40.76135,36.08039,45.44232,5/10/21,11/8/22,2022
Democrats,44.85746,40.17621,49.53871,5/11/21,11/8/22,2022
Republicans,40.76326,36.08201,45.4445,5/11/21,11/8/22,2022
Democrats,44.85817,40.17672,49.53963,5/12/21,11/8/22,2022
Republicans,40.76357,36.08211,45.44502,5/12/21,11/8/22,2022
Democrats,44.58492,39.84161,49.32823,5/13/21,11/8/22,2022
Republicans,40.7258,35.98248,45.46911,5/13/21,11/8/22,2022
Democrats,44.50024,39.81789,49.18259,5/14/21,11/8/22,2022
Republicans,40.21684,35.53449,44.89919,5/14/21,11/8/22,2022
Democrats,44.49858,39.81536,49.1818,5/15/21,11/8/22,2022
Republicans,40.21505,35.53183,44.89828,5/15/21,11/8/22,2022
Democrats,44.50007,39.81559,49.18455,5/16/21,11/8/22,2022
Republicans,40.21593,35.53145,44.90042,5/16/21,11/8/22,2022
Democrats,44.49809,39.81244,49.18373,5/17/21,11/8/22,2022
Republicans,40.21361,35.52797,44.89926,5/17/21,11/8/22,2022
Democrats,44.49971,39.81316,49.18627,5/18/21,11/8/22,2022
Republicans,40.21468,35.52813,44.90124,5/18/21,11/8/22,2022
Democrats,43.90296,39.27037,48.53555,5/19/21,11/8/22,2022
Republicans,39.33588,34.70329,43.96847,5/19/21,11/8/22,2022
Democrats,43.90178,39.26645,48.5371,5/20/21,11/8/22,2022
Republicans,39.32685,34.69153,43.96218,5/20/21,11/8/22,2022
Democrats,44.41204,39.80002,49.02407,5/21/21,11/8/22,2022
Republicans,39.23697,34.62495,43.84899,5/21/21,11/8/22,2022
Democrats,44.41388,39.80033,49.02744,5/22/21,11/8/22,2022
Republicans,39.23885,34.6253,43.85241,5/22/21,11/8/22,2022
