Office,State,CensusPop,raceYear,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,raceNotes,st_fips,state_abb,CD,district_num,district_id,WinnerParty,TotalVotesMajor,vote_margin,R_vote_margin
House,Washington,NA,1996,District 7,49341,"Kleschen, Frank",Challenger,209753,"McDermott, James A.",Incumbent,NA,NA,NA,NA,NA,160412,D,0,19.04,80.96,NA,53,WA,WA-07,7,WA07,D,259094,0.619126649,-0.6192
House,Washington,NA,1996,District 8,170691,"Dunn, Jennifer",Incumbent,90340,"Little, Dave",Challenger,NA,NA,NA,NA,NA,80351,R,0,65.39,34.61,NA,53,WA,WA-08,8,WA08,R,261031,0.307821676,0.3078
House,Washington,NA,1996,District 9,99199,"Tate, Randy",Incumbent,105236,"Smith, Adam",Challenger,NA,NA,NA,NA,5432,6037,D,0,48.52,51.48,NA,53,WA,WA-09,9,WA09,D,204435,0.029530169,-0.0296
House,West Virginia,NA,1996,District 1,0,NA,NA,171334,"Mollohan, Alan B.",Incumbent,NA,NA,NA,NA,NA,171334,D,0,0,100,NA,54,WV,WV-01,1,WV01,D,171334,1,-1
House,West Virginia,NA,1996,District 2,63933,"Morris, Greg",Challenger,141551,"Wise, Robert Ellsworth",Incumbent,NA,NA,NA,NA,NA,77618,D,0,31.11,68.89,NA,54,WV,WV-02,2,WV02,D,205484,0.377732573,-0.3778
House,West Virginia,NA,1996,District 3,0,NA,NA,145550,"Rahall, Nick J. II",Incumbent,NA,NA,NA,NA,NA,145550,D,0,0,100,NA,54,WV,WV-03,3,WV03,D,145550,1,-1
House,Wisconsin,NA,1996,District 1,118408,"Neumann, Mark W.",Incumbent,114148,"Spottswood, Lydia C.",Challenger,NA,NA,NA,NA,245,4260,R,0,50.92,49.08,NA,55,WI,WI-01,1,WI01,R,232556,0.018318169,0.0184
House,Wisconsin,NA,1996,District 2,154557,"Klug, Scott L.",Incumbent,110467,"Soglin, Paul R.",Challenger,NA,NA,NA,NA,4350,44090,R,0,58.32,41.68,NA,55,WI,WI-02,2,WI02,R,265024,0.166362292,0.1664
House,Wisconsin,NA,1996,District 3,112146,"Harsdorf, James E.",Challenger,121967,"Kind, Ron",Challenger,NA,NA,NA,NA,537,9821,D,0,47.9,52.1,NA,55,WI,WI-03,3,WI03,D,234113,0.041949828,-0.042
House,Wisconsin,NA,1996,District 4,98438,"Reynolds, Tom",Challenger,134470,"Kleczka, Gerald D.",Incumbent,NA,NA,NA,NA,376,36032,D,0,42.26,57.74,NA,55,WI,WI-04,4,WI04,D,232908,0.154704862,-0.1548
House,Wisconsin,NA,1996,District 5,47384,"Melotik, Paul D.",Challenger,141179,"Barrett, Thomas M.",Incumbent,NA,NA,NA,NA,4006,93795,D,0,25.13,74.87,NA,55,WI,WI-05,5,WI05,D,188563,0.49741996,-0.4974
House,Wisconsin,NA,1996,District 6,169213,"Petri, Thomas E.",Incumbent,55377,"Lindskoog, Al",Challenger,NA,NA,NA,NA,7129,113836,R,0,75.34,24.66,NA,55,WI,WI-06,6,WI06,R,224590,0.506861392,0.5068
House,Wisconsin,NA,1996,District 7,103365,"West, Scott",Challenger,137428,"Obey, David R.",Incumbent,NA,NA,NA,NA,105,34063,D,0,42.93,57.07,NA,55,WI,WI-07,7,WI07,D,240793,0.141461753,-0.1414
House,Wisconsin,NA,1996,District 8,119398,"Prosser, David",Challenger,129551,"Johnson, Jay",Challenger,NA,NA,NA,NA,208,10153,D,0,47.96,52.04,NA,55,WI,WI-08,8,WI08,D,248949,0.040783454,-0.0408
House,Wisconsin,NA,1996,District 9,197910,"Sensenbrenner, F. James Jr.",Incumbent,67740,"Brenholt, Floyd",Challenger,NA,NA,NA,NA,225,130170,R,0,74.5,25.5,NA,55,WI,WI-09,9,WI09,R,265650,0.490005647,0.49
House,Wyoming,NA,1996,At Large,116004,"Cubin, Barbara",Incumbent,85724,"Maxfield, Pete",Challenger,NA,NA,NA,NA,8255,30280,R,0,57.51,42.49,NA,56,WY,WY-AL,0,WY00,R,201728,0.150103109,0.1502
House,Alabama,NA,1994,District 1,103431,"Callahan, H. L.",Incumbent,50227,"Womack, Don",Challenger,NA,NA,NA,NA,109,53204,R,0,67.31,32.69,NA,1,AL,AL-01,1,AL01,R,153658,0.346249463,0.3462
House,Alabama,NA,1994,District 2,124465,"Everett, Terry",Incumbent,44694,"Dowling, Brian",Challenger,NA,NA,NA,NA,54,79771,R,0,73.58,26.42,NA,1,AL,AL-02,2,AL02,R,169159,0.471574081,0.4716
House,Alabama,NA,1994,District 3,53757,"Hand, Ben",Challenger,93924,"Browder, Glen",Incumbent,NA,NA,NA,NA,64,40167,D,0,36.4,63.6,NA,1,AL,AL-03,3,AL03,D,147681,0.271984886,-0.272
House,Alabama,NA,1994,District 4,0,NA,NA,119436,"Bevill, Tom",Incumbent,NA,NA,NA,NA,1826,119436,D,0,0,100,NA,1,AL,AL-04,4,AL04,D,119436,1,-1
House,Alabama,NA,1994,District 5,86923,"Parker, Wayne",Challenger,88693,"Cramer, Robert E.",Incumbent,NA,NA,NA,NA,77,1770,D,0,49.5,50.5,NA,1,AL,AL-05,5,AL05,D,175616,0.010078808,-0.01
House,Alabama,NA,1994,District 6,155047,"Bachus, Spencer",Incumbent,41030,"Fortenberry, Larry",Challenger,NA,NA,NA,NA,145,114017,R,0,79.07,20.93,NA,1,AL,AL-06,6,AL06,R,196077,0.581490945,0.5814
House,Alabama,NA,1994,District 7,34814,"Middleton, Alfred J.",Challenger,116150,"Hilliard, Earl F.",Incumbent,NA,NA,NA,NA,153,81336,D,0,23.06,76.94,NA,1,AL,AL-07,7,AL07,D,150964,0.538777457,-0.5388
House,Alaska,NA,1994,At Large,118537,"Young, Don",Incumbent,68172,"Smith, Tony",Challenger,NA,NA,NA,NA,21531,50365,R,0,63.49,36.51,NA,2,AK,AK-AL,0,AK00,R,186709,0.269751324,0.2698
House,Arizona,NA,1994,District 1,101350,"Salmon, Matt",Challenger,70627,"Blanchard, Chuck",Challenger,NA,NA,NA,NA,8890,30723,R,0,58.93,41.07,NA,4,AZ,AZ-01,1,AZ01,R,171977,0.178645982,0.1786
House,Arizona,NA,1994,District 2,32797,"MacDonald, Robert",Challenger,62589,"Pastor, Ed",Incumbent,NA,NA,NA,NA,5060,29792,D,0,34.38,65.62,NA,4,AZ,AZ-02,2,AZ02,D,95386,0.31233095,-0.3124
House,Arizona,NA,1994,District 3,145396,"Stump, Robert Lee",Incumbent,61939,"Sprague, Howard L.",Challenger,NA,NA,NA,NA,NA,83457,R,0,70.13,29.87,NA,4,AZ,AZ-03,3,AZ03,R,207335,0.402522488,0.4026
House,Arizona,NA,1994,District 4,116714,"Shadegg, John",Challenger,69760,"Cure, Carol",Challenger,NA,NA,NA,NA,7428,46954,R,0,62.59,37.41,NA,4,AZ,AZ-04,4,AZ04,R,186474,0.251799178,0.2518
House,Arizona,NA,1994,District 5,149514,"Kolbe, Jim",Incumbent,63436,"Auerbach, Gary",Challenger,NA,NA,NA,NA,7821,86078,R,0,70.21,29.79,NA,4,AZ,AZ-05,5,AZ05,R,212950,0.404216952,0.4042
House,Arizona,NA,1994,District 6,107060,"Hayworth, J.D.",Challenger,81321,"English, Karan",Incumbent,NA,NA,NA,NA,7687,25739,R,0,56.83,43.17,NA,4,AZ,AZ-06,6,AZ06,R,188381,0.136632675,0.1366
House,Arkansas,NA,1994,District 1,83147,"Dupwe, Warren",Challenger,95290,"Lincoln, Blanche L.",Incumbent,NA,NA,NA,NA,NA,12143,D,0,46.6,53.4,NA,5,AR,AR-01,1,AR01,D,178437,0.06805203,-0.068
House,Arkansas,NA,1994,District 2,72473,"Powell, Bill",Challenger,97580,"Thornton, Ray",Incumbent,NA,NA,NA,NA,NA,25107,D,0,42.62,57.38,NA,5,AR,AR-02,2,AR02,D,170053,0.147642206,-0.1476
House,Arkansas,NA,1994,District 3,129800,"Hutchinson, Tim",Incumbent,61883,"Seitz, Berta",Challenger,NA,NA,NA,NA,NA,67917,R,0,67.72,32.28,NA,5,AR,AR-03,3,AR03,R,191683,0.354319371,0.3544
House,Arkansas,NA,1994,District 4,87469,"Dickey, Jay",Incumbent,81370,"Bradford, Jay",Challenger,NA,NA,NA,NA,NA,6099,R,0,51.81,48.19,NA,5,AR,AR-04,4,AR04,R,168839,0.036123171,0.0362
House,California,NA,1994,District 1,106870,"Riggs, Frank",Challenger,93717,"Hamburg, Dan",Incumbent,NA,NA,NA,NA,86,13153,R,0,53.28,46.72,NA,6,CA,CA-01,1,CA01,R,200587,0.065572545,0.0656
House,California,NA,1994,District 2,137864,"Herger, Wally",Incumbent,55959,"Jacobs, Mary",Challenger,NA,NA,NA,NA,20986,81905,R,0,71.13,28.87,NA,6,CA,CA-02,2,CA02,R,193823,0.422576268,0.4226
House,California,NA,1994,District 3,89964,"Lefever, Tim",Challenger,97093,"Fazio, Vic",Incumbent,NA,NA,NA,NA,8100,7129,D,0,48.09,51.91,NA,6,CA,CA-03,3,CA03,D,187057,0.038111378,-0.0382
House,California,NA,1994,District 4,144936,"Doolittle, John T.",Incumbent,82505,"Hirning, Katie",Challenger,NA,NA,NA,NA,8882,62431,R,0,63.72,36.28,NA,6,CA,CA-04,4,CA04,R,227441,0.274493165,0.2744
House,California,NA,1994,District 5,52905,"Dinsmore, Robert S.",Challenger,125042,"Matsui, Robert T.",Incumbent,NA,NA,NA,NA,4649,72137,D,0,29.73,70.27,NA,6,CA,CA-05,5,CA05,D,177947,0.405384749,-0.4054
House,California,NA,1994,District 6,88940,"Nugent, Michael J.",Challenger,137642,"Woolsey, Lynn",Incumbent,NA,NA,NA,NA,10258,48702,D,0,39.25,60.75,NA,6,CA,CA-06,6,CA06,D,226582,0.214942052,-0.215
House,California,NA,1994,District 7,45698,"Hughes, Charles V.",Challenger,116105,"Miller, George",Incumbent,NA,NA,NA,NA,4798,70407,D,0,28.24,71.76,NA,6,CA,CA-07,7,CA07,D,161803,0.435140263,-0.4352
House,California,NA,1994,District 8,30528,"Cheung, Elsa C.",Challenger,137642,"Pelosi, Nancy",Incumbent,NA,NA,NA,NA,1,107114,D,0,18.15,81.85,NA,6,CA,CA-08,8,CA08,D,168170,0.636938812,-0.637
House,California,NA,1994,District 9,40448,"Wright, Deborah",Challenger,129233,"Dellums, Ronald V.",Incumbent,NA,NA,NA,NA,9194,88785,D,0,23.84,76.16,NA,6,CA,CA-09,9,CA09,D,169681,0.523246563,-0.5232
House,California,NA,1994,District 10,138916,"Baker, Bill",Incumbent,90523,"Schwartz, Ellen",Challenger,NA,NA,NA,NA,4802,48393,R,0,60.55,39.45,NA,6,CA,CA-10,10,CA10,R,229439,0.210918806,0.211
House,California,NA,1994,District 11,99302,"Pombo, Richard W.",Incumbent,55794,"Perry, Randy A.",Challenger,NA,NA,NA,NA,4718,43508,R,0,64.03,35.97,NA,6,CA,CA-11,11,CA11,R,155096,0.280523031,0.2806
House,California,NA,1994,District 12,57228,"Wilder, Deborah",Challenger,118408,"Lantos, Tom",Incumbent,NA,NA,NA,NA,NA,61180,D,0,32.58,67.42,NA,6,CA,CA-12,12,CA12,D,175636,0.348334055,-0.3484
House,California,NA,1994,District 13,45555,"Molton, Larry",Challenger,97344,"Stark, Fortney Pete",Incumbent,NA,NA,NA,NA,7743,51789,D,0,31.88,68.12,NA,6,CA,CA-13,13,CA13,D,142899,0.362416812,-0.3624
House,California,NA,1994,District 14,78475,"Brink, Ben",Challenger,120713,"Eshoo, Anna G.",Incumbent,NA,NA,NA,NA,NA,42238,D,0,39.4,60.6,NA,6,CA,CA-14,14,CA14,D,199188,0.212050927,-0.212
House,California,NA,1994,District 15,80266,"Wick, Robert",Challenger,119921,"Mineta, Norman Y.",Incumbent,NA,NA,NA,NA,17,39655,D,0,40.1,59.9,NA,6,CA,CA-15,15,CA15,D,200187,0.198089786,-0.198
House,California,NA,1994,District 16,40409,"Smith, Lyle J.",Challenger,74935,"Lofgren, Zoe",Challenger,NA,NA,NA,NA,8,34526,D,0,35.03,64.97,NA,6,CA,CA-16,16,CA16,D,115344,0.299330698,-0.2994
House,California,NA,1994,District 17,74380,"McCampbell, Bill",Challenger,87222,"Farr, Sam",Challenger,NA,NA,NA,NA,5591,12842,D,0,46.03,53.97,NA,6,CA,CA-17,17,CA17,D,161602,0.079466838,-0.0794
House,California,NA,1994,District 18,44046,"Carter, Tom",Challenger,91105,"Condit, Gary A.",Incumbent,NA,NA,NA,NA,3901,47059,D,0,32.59,67.41,NA,6,CA,CA-18,18,CA18,D,135151,0.348195722,-0.3482
House,California,NA,1994,District 19,104435,"Radanovich, George P.",Challenger,72912,"Lehman, Richard",Incumbent,NA,NA,NA,NA,6579,31523,R,0,58.89,41.11,NA,6,CA,CA-19,19,CA19,R,177347,0.17774758,0.1778
House,California,NA,1994,District 20,43836,"Young, Paul",Challenger,57394,"Dooley, Calvin",Incumbent,NA,NA,NA,NA,NA,13558,D,0,43.3,56.7,NA,6,CA,CA-20,20,CA20,D,101230,0.133932629,-0.134
House,California,NA,1994,District 21,116874,"Thomas, William M.",Incumbent,47517,"Evans, John L.",Challenger,NA,NA,NA,NA,7238,69357,R,0,71.1,28.9,NA,6,CA,CA-21,21,CA21,R,164391,0.421902659,0.422
House,California,NA,1994,District 22,102987,"Seastrand, Andrea",Challenger,101424,"Capps, Walter H.",Challenger,NA,NA,NA,NA,4597,1563,R,0,50.38,49.62,NA,6,CA,CA-22,22,CA22,R,204411,0.00764636,0.0076
House,California,NA,1994,District 23,114043,"Gallegly, Elton",Incumbent,47345,"Ready, Kevin",Challenger,NA,NA,NA,NA,10952,66698,R,0,70.66,29.34,NA,6,CA,CA-23,23,CA23,R,161388,0.413277319,0.4132
House,California,NA,1994,District 24,91806,"Sybert, Rich",Challenger,95342,"Beilenson, Anthony C.",Incumbent,NA,NA,NA,NA,6031,3536,D,0,49.06,50.94,NA,6,CA,CA-24,24,CA24,D,187148,0.018894137,-0.0188
House,California,NA,1994,District 25,110301,"McKeon, Howard P.",Incumbent,53445,"Gilmartin, James H.",Challenger,NA,NA,NA,NA,6225,56856,R,0,67.36,32.64,NA,6,CA,CA-25,25,CA25,R,163746,0.347220695,0.3472
House,California,NA,1994,District 26,28423,"Frosch, Gary E.",Challenger,55145,"Berman, Howard L.",Incumbent,NA,NA,NA,NA,4570,26722,D,0,34.01,65.99,NA,6,CA,CA-26,26,CA26,D,83568,0.319763546,-0.3198
House,California,NA,1994,District 27,88341,"Moorhead, Carlos J.",Incumbent,70267,"Kahn, Doug",Challenger,NA,NA,NA,NA,8166,18074,R,0,55.7,44.3,NA,6,CA,CA-27,27,CA27,R,158608,0.113953899,0.114
House,California,NA,1994,District 28,110179,"Dreier, David",Incumbent,50022,"Randle, Tommy L.",Challenger,NA,NA,NA,NA,4076,60157,R,0,68.78,31.22,NA,6,CA,CA-28,28,CA28,R,160201,0.375509516,0.3756
House,California,NA,1994,District 29,53801,"Stepanek, Paul",Challenger,129413,"Waxman, Henry A.",Incumbent,NA,NA,NA,NA,7162,75612,D,0,29.37,70.63,NA,6,CA,CA-29,29,CA29,D,183214,0.41269772,-0.4126
House,California,NA,1994,District 30,18741,"Ramirez, David A.",Challenger,43943,"Becerra, Xavier",Incumbent,NA,NA,NA,NA,3741,25202,D,0,29.9,70.1,NA,6,CA,CA-30,30,CA30,D,62684,0.40204837,-0.402
House,California,NA,1994,District 31,34926,"Flores, John V.",Challenger,50541,"Martinez, Matthew G.",Incumbent,NA,NA,NA,NA,NA,15615,D,0,40.86,59.14,NA,6,CA,CA-31,31,CA31,D,85467,0.182702096,-0.1828
House,California,NA,1994,District 32,22190,"Farhat, Ernie A.",Challenger,98017,"Dixon, Julian C.",Incumbent,NA,NA,NA,NA,6099,75827,D,0,18.46,81.54,NA,6,CA,CA-32,32,CA32,D,120207,0.630803531,-0.6308
House,California,NA,1994,District 33,0,NA,NA,33814,"Roybal-Allard, Lucille",Incumbent,NA,NA,NA,NA,7694,33814,D,0,0,100,NA,6,CA,CA-33,33,CA33,D,33814,1,-1
House,California,NA,1994,District 34,40068,"Nunez, Albert J.",Challenger,72439,"Torres, Esteban",Incumbent,NA,NA,NA,NA,4948,32371,D,0,35.61,64.39,NA,6,CA,CA-34,34,CA34,D,112507,0.287724319,-0.2878
House,California,NA,1994,District 35,18390,"Truman, Nate",Challenger,65688,"Waters, Maxine",Incumbent,NA,NA,NA,NA,3,47298,D,0,21.87,78.13,NA,6,CA,CA-35,35,CA35,D,84078,0.562549062,-0.5626
House,California,NA,1994,District 36,93127,"Brooks, Susan M.",Challenger,93939,"Harman, Jane",Incumbent,NA,NA,NA,NA,8742,812,D,0,49.78,50.22,NA,6,CA,CA-36,36,CA36,D,187066,0.004340714,-0.0044
House,California,NA,1994,District 37,0,NA,NA,64166,"Tucker, Walter R.",Incumbent,NA,NA,NA,NA,18765,64166,D,0,0,100,NA,6,CA,CA-37,37,CA37,D,64166,1,-1
House,California,NA,1994,District 38,85225,"Horn, Steve",Incumbent,53681,"Mathews, Peter",Challenger,NA,NA,NA,NA,6863,31544,R,0,61.35,38.65,NA,6,CA,CA-38,38,CA38,R,138906,0.227088823,0.227
House,California,NA,1994,District 39,113641,"Royce, Ed",Incumbent,49696,"Davis, R. O.",Challenger,NA,NA,NA,NA,7907,63945,R,0,69.57,30.43,NA,6,CA,CA-39,39,CA39,R,163337,0.391491211,0.3914
House,California,NA,1994,District 40,115728,"Lewis, Jerry",Incumbent,48003,"Rusk, Donald M.",Challenger,NA,NA,NA,NA,NA,67725,R,0,70.68,29.32,NA,6,CA,CA-40,40,CA40,R,163731,0.413635781,0.4136
House,California,NA,1994,District 41,82100,"Kim, Jay C.",Incumbent,50043,"Tessier, Ed",Challenger,NA,NA,NA,NA,NA,32057,R,0,62.13,37.87,NA,6,CA,CA-41,41,CA41,R,132143,0.242593251,0.2426
House,California,NA,1994,District 42,56259,"Guzman, Rob",Challenger,58888,"Brown, George E. Jr.",Incumbent,NA,NA,NA,NA,58,2629,D,0,48.86,51.14,NA,6,CA,CA-42,42,CA42,D,115147,0.022831685,-0.0228
House,California,NA,1994,District 43,84500,"Calvert, Ken",Incumbent,59342,"Takano, Mark A.",Challenger,NA,NA,NA,NA,10544,25158,R,0,58.75,41.25,NA,6,CA,CA-43,43,CA43,R,143842,0.174900238,0.175
House,California,NA,1994,District 44,95521,"Bono, Sonny",Challenger,65370,"Clute, Steve",Challenger,NA,NA,NA,NA,10885,30151,R,0,59.37,40.63,NA,6,CA,CA-44,44,CA44,R,160891,0.187400165,0.1874
House,California,NA,1994,District 45,124875,"Rohrabacher, Dana",Incumbent,55849,"Williamson, Brett",Challenger,NA,NA,NA,NA,NA,69026,R,0,69.1,30.9,NA,6,CA,CA-45,45,CA45,R,180724,0.381941524,0.382
House,California,NA,1994,District 46,50616,"Dornan, Robert K.",Incumbent,33004,"Farber, Michael",Challenger,NA,NA,NA,NA,5077,17612,R,0,60.53,39.47,NA,6,CA,CA-46,46,CA46,R,83620,0.210619469,0.2106
House,California,NA,1994,District 47,154071,"Cox, Charles Christopher",Incumbent,53669,"Kingsbury, Gary",Challenger,NA,NA,NA,NA,7257,100402,R,0,74.17,25.83,NA,6,CA,CA-47,47,CA47,R,207740,0.483306056,0.4834
House,California,NA,1994,District 48,143570,"Packard, Ron",Incumbent,43523,"Leschick, Andrei",Challenger,NA,NA,NA,NA,8543,100047,R,0,76.74,23.26,NA,6,CA,CA-48,48,CA48,R,187093,0.534744753,0.5348
House,California,NA,1994,District 49,90283,"Bilbray, Brian P.",Challenger,85597,"Schenk, Lynn",Challenger,NA,NA,NA,NA,10238,4686,R,0,51.33,48.67,NA,6,CA,CA-49,49,CA49,R,175880,0.026643166,0.0266
House,California,NA,1994,District 50,36955,"Acevedo, Mary Alice",Challenger,59214,"Filner, Bob",Incumbent,NA,NA,NA,NA,8282,22259,D,0,38.43,61.57,NA,6,CA,CA-50,50,CA50,D,96169,0.231457122,-0.2314
House,California,NA,1994,District 51,138547,"Cunningham, Randy",Incumbent,57374,"Tamerius, Rita",Challenger,NA,NA,NA,NA,11067,81173,R,0,70.72,29.28,NA,6,CA,CA-51,51,CA51,R,195921,0.414314953,0.4144
House,California,NA,1994,District 52,109201,"Hunter, Duncan L.",Incumbent,53024,"Gastil, Janet M.",Challenger,NA,NA,NA,NA,8461,56177,R,0,67.31,32.69,NA,6,CA,CA-52,52,CA52,R,162225,0.346290646,0.3462
House,Colorado,NA,1994,District 1,61978,"Eggert, William F.",Challenger,93123,"Schroeder, Patricia",Incumbent,NA,NA,NA,NA,154,31145,D,0,39.96,60.04,NA,8,CO,CO-01,1,CO01,D,155101,0.200804637,-0.2008
House,Colorado,NA,1994,District 2,80723,"Miller, Patricia",Challenger,105938,"Skaggs, David",Incumbent,NA,NA,NA,NA,44,25215,D,0,43.25,56.75,NA,8,CO,CO-02,2,CO02,D,186661,0.135084458,-0.135
House,Colorado,NA,1994,District 3,145365,"McInnis, Scott",Incumbent,63427,"Powers, Linda",Challenger,NA,NA,NA,NA,NA,81938,R,0,69.62,30.38,NA,8,CO,CO-03,3,CO03,R,208792,0.392438408,0.3924
House,Colorado,NA,1994,District 4,136251,"Allard, Wayne",Incumbent,52202,"Kipp, Cathy",Challenger,NA,NA,NA,NA,NA,84049,R,0,72.3,27.7,NA,8,CO,CO-04,4,CO04,R,188453,0.445994492,0.446
House,Colorado,NA,1994,District 5,138674,"Hefley, Joel",Incumbent,0,NA,NA,NA,NA,NA,NA,NA,138674,R,0,100,0,NA,8,CO,CO-05,5,CO05,R,138674,1,1
House,Colorado,NA,1994,District 6,124079,"Schaefer, Daniel L.",Incumbent,49701,"Hallen, John",Challenger,NA,NA,NA,NA,3929,74378,R,0,71.4,28.6,NA,8,CO,CO-06,6,CO06,R,173780,0.428000921,0.428
House,Connecticut,NA,1994,District 1,46865,"Putnam, Douglas T.",Challenger,138637,"Kennelly, Barbara B.",Incumbent,NA,NA,NA,NA,3405,91772,D,0,25.26,74.74,NA,9,CT,CT-01,1,CT01,D,185502,0.494722429,-0.4948
House,Connecticut,NA,1994,District 2,79167,"Munster, Edward W.",Challenger,79188,"Gejdenson, Samuel",Incumbent,NA,NA,NA,NA,27718,21,D,0,49.99,50.01,NA,9,CT,CT-02,2,CT02,D,158355,0.000132613,-0.0002
House,Connecticut,NA,1994,District 3,64094,"Johnson, Susan E.",Challenger,111261,"DeLauro, Rosa L.",Incumbent,NA,NA,NA,NA,NA,47167,D,0,36.55,63.45,NA,9,CT,CT-03,3,CT03,D,175355,0.268980069,-0.269
House,Connecticut,NA,1994,District 4,109436,"Shays, Christopher",Incumbent,34962,"Kantrowitz, Johathan D.",Challenger,NA,NA,NA,NA,2664,74474,R,0,75.79,24.21,NA,9,CT,CT-04,4,CT04,R,144398,0.515755066,0.5158
House,Connecticut,NA,1994,District 5,93471,"Franks, Gary A.",Incumbent,81523,"Maloney, James H.",Challenger,NA,NA,NA,NA,4059,11948,R,0,53.41,46.59,NA,9,CT,CT-05,5,CT05,R,174994,0.068276627,0.0682
House,Connecticut,NA,1994,District 6,123101,"Johnson, Nancy L.",Incumbent,60701,"Koskoff, Charlotte",Challenger,NA,NA,NA,NA,8915,62400,R,0,66.97,33.03,NA,9,CT,CT-06,6,CT06,R,183802,0.339495762,0.3394
House,Delaware,NA,1994,At Large,137960,"Castle, Michael N.",Incumbent,51803,"DeSantis, Carol Ann",Challenger,NA,NA,NA,NA,5274,86157,R,0,72.7,27.3,NA,10,DE,DE-AL,0,DE00,R,189763,0.45402423,0.454
House,Florida,NA,1994,District 1,112901,"Scarborough, Charles Joe",Incumbent,70389,"Whibbs, Vince",Challenger,NA,NA,NA,NA,130,42512,R,0,61.6,38.4,NA,12,FL,FL-01,1,FL01,R,183290,0.231938458,0.232
House,Florida,NA,1994,District 2,74011,"Griffin, Carole",Challenger,117404,"Peterson, Pete",Incumbent,NA,NA,NA,NA,8,43393,D,0,38.67,61.33,NA,12,FL,FL-02,2,FL02,D,191415,0.226695922,-0.2266
House,Florida,NA,1994,District 3,46895,"Little, Marc",Challenger,63845,"Brown, Corrine",Incumbent,NA,NA,NA,NA,NA,16950,D,0,42.35,57.65,NA,12,FL,FL-03,3,FL03,D,110740,0.153061224,-0.153
House,Florida,NA,1994,District 4,0,"Fowler, Tillie",Incumbent,0,NA,NA,NA,NA,NA,NA,NA,0,R,0,100,0,NA,12,FL,FL-04,4,FL04,R,0,NA,1
House,Florida,NA,1994,District 5,94093,"Garlits, Don",Challenger,125780,"Thurman, Karen L.",Incumbent,NA,NA,NA,NA,NA,31687,D,0,42.79,57.21,NA,12,FL,FL-05,5,FL05,D,219873,0.144115012,-0.1442
House,Florida,NA,1994,District 6,148698,"Stearns, Clifford B.",Incumbent,0,NA,NA,NA,NA,NA,NA,1332,148698,R,0,100,0,NA,12,FL,FL-06,6,FL06,R,148698,1,1
House,Florida,NA,1994,District 7,131711,"Mica, John L.",Incumbent,47747,"Goddard, Edward D.",Challenger,NA,NA,NA,NA,NA,83964,R,0,73.39,26.61,NA,12,FL,FL-07,7,FL07,R,179458,0.467875492,0.4678
House,Florida,NA,1994,District 8,131376,"McCollum, Bill",Incumbent,0,NA,NA,NA,NA,NA,NA,439,131376,R,0,100,0,NA,12,FL,FL-08,8,FL08,R,131376,1,1
House,Florida,NA,1994,District 9,177253,"Bilirakis, Michael",Incumbent,0,NA,NA,NA,NA,NA,NA,152,177253,R,0,100,0,NA,12,FL,FL-09,9,FL09,R,177253,1,1
House,Florida,NA,1994,District 10,0,"Young, C.W. Bill",Incumbent,0,NA,NA,NA,NA,NA,NA,NA,0,R,0,100,0,NA,12,FL,FL-10,10,FL10,R,0,NA,1
House,Florida,NA,1994,District 11,72119,"Sharpe, Mark",Challenger,76814,"Gibbons, Sam M.",Incumbent,NA,NA,NA,NA,9,4695,D,0,48.42,51.58,NA,12,FL,FL-11,11,FL11,D,148933,0.031524242,-0.0316
House,Florida,NA,1994,District 12,106123,"Canady, Charles T.",Incumbent,57203,"Connors, Robert",Challenger,NA,NA,NA,NA,NA,48920,R,0,64.98,35.02,NA,12,FL,FL-12,12,FL12,R,163326,0.299523652,0.2996
House,Florida,NA,1994,District 13,0,"Miller, Dan",Incumbent,0,NA,NA,NA,NA,NA,NA,NA,0,R,0,100,0,NA,12,FL,FL-13,13,FL13,R,0,NA,1
House,Florida,NA,1994,District 14,0,"Goss, Porter J.",Incumbent,0,NA,NA,NA,NA,NA,NA,NA,0,R,0,100,0,NA,12,FL,FL-14,14,FL14,R,0,NA,1
House,Florida,NA,1994,District 15,117027,"Weldon, Dave",Incumbent,100513,"Munsey, Sue",Challenger,NA,NA,NA,NA,332,16514,R,0,53.8,46.2,NA,12,FL,FL-15,15,FL15,R,217540,0.075912476,0.076
House,Florida,NA,1994,District 16,122734,"Foley, Mark",Incumbent,88646,"Comerford, John P.",Challenger,NA,NA,NA,NA,NA,34088,R,0,58.06,41.94,NA,12,FL,FL-16,16,FL16,R,211380,0.161264074,0.1612
House,Florida,NA,1994,District 17,0,NA,NA,75741,"Meek, Carrie P.",Incumbent,NA,NA,NA,NA,11,75741,D,0,0,100,NA,12,FL,FL-17,17,FL17,D,75741,1,-1
House,Florida,NA,1994,District 18,104755,"Ros-Lehtinen, Ileana",Incumbent,52142,"Davis, Magda M.",Challenger,NA,NA,NA,NA,NA,52613,R,0,66.77,33.23,NA,12,FL,FL-18,18,FL18,R,156897,0.335334646,0.3354
