Count,pollster,sample_size,type,bmonth,bday,year,emonth,eday,days_until_election,poll_date,party,support
1613,CBS News/NY Times,738.9607544,LV,10,21,2010,10,26,9.5,10/26/10,D,43
1613,CBS News/NY Times,738.9607544,LV,10,21,2010,10,26,9.5,10/26/10,R,49
1614,CBS News/NY Times,722.4737549,LV,9,10,2010,9,14,51,9/14/10,D,38
1614,CBS News/NY Times,722.4737549,LV,9,10,2010,9,14,51,9/14/10,R,40
1615,CNN/Opinion Research,542,LV,10,27,2010,10,30,4.5,10/30/10,D,42
1615,CNN/Opinion Research,542,LV,10,27,2010,10,30,4.5,10/30/10,R,52
1616,CNN/Opinion Research,504,LV,10,5,2010,10,7,27,10/7/10,D,45
1616,CNN/Opinion Research,504,LV,10,5,2010,10,7,27,10/7/10,R,52
1617,CNN/Opinion Research,506,LV,9,21,2010,9,23,41,9/23/10,D,44
1617,CNN/Opinion Research,506,LV,9,21,2010,9,23,41,9/23/10,R,53
1618,CNN/Opinion Research,936,RV,9,1,2010,9,2,61.5,9/2/10,D,45
1618,CNN/Opinion Research,936,RV,9,1,2010,9,2,61.5,9/2/10,R,52
1619,CNN/Opinion Research,935,RV,8,6,2010,8,10,86,8/10/10,D,45
1619,CNN/Opinion Research,935,RV,8,6,2010,8,10,86,8/10/10,R,48
1620,CNN/Opinion Research,945,RV,7,16,2010,7,21,106.5,7/21/10,D,44
1620,CNN/Opinion Research,945,RV,7,16,2010,7,21,106.5,7/21/10,R,49
1621,CNN/Opinion Research,907,RV,4,9,2010,4,11,206,4/11/10,D,50
1621,CNN/Opinion Research,907,RV,4,9,2010,4,11,206,4/11/10,R,46
1622,CNN/Opinion Research,935,RV,3,25,2010,3,28,220.5,3/28/10,D,45
1622,CNN/Opinion Research,935,RV,3,25,2010,3,28,220.5,3/28/10,R,49
1623,CNN/Opinion Research,953,RV,3,19,2010,3,21,227,3/21/10,D,45
1623,CNN/Opinion Research,953,RV,3,19,2010,3,21,227,3/21/10,R,48
1624,CNN/Opinion Research,954,RV,2,12,2010,2,15,261.5,2/15/10,D,45
1624,CNN/Opinion Research,954,RV,2,12,2010,2,15,261.5,2/15/10,R,47
1625,CNN/Opinion Research,955,RV,1,8,2010,1,10,297,1/10/10,D,45
1625,CNN/Opinion Research,955,RV,1,8,2010,1,10,297,1/10/10,R,48
1626,CNN/Opinion Research,928,RV,11,13,2010,11,15,-12,11/15/10,R,43
1627,CNN/Opinion Research,952,RV,10,30,2010,11,1,2,11/1/10,D,50
1627,CNN/Opinion Research,952,RV,10,30,2010,11,1,2,11/1/10,R,44
1628,Democracy Corps (D),816,LV,10,2,2010,10,4,30,10/4/10,D,43
1628,Democracy Corps (D),816,LV,10,2,2010,10,4,30,10/4/10,R,49
1629,Democracy Corps (D),835,LV,9,11,2010,9,14,50.5,9/14/10,D,40
1629,Democracy Corps (D),835,LV,9,11,2010,9,14,50.5,9/14/10,R,50
1630,Democracy Corps (D),845,LV,8,30,2010,9,2,62.5,9/2/10,D,42
1630,Democracy Corps (D),845,LV,8,30,2010,9,2,62.5,9/2/10,R,49
1631,Democracy Corps (D),867,LV,6,19,2010,6,22,134.5,6/22/10,D,42
1631,Democracy Corps (D),867,LV,6,19,2010,6,22,134.5,6/22/10,R,48
1632,Democracy Corps (D),1000,LV,5,15,2010,5,18,169.5,5/18/10,D,43
1632,Democracy Corps (D),1000,LV,5,15,2010,5,18,169.5,5/18/10,R,46
1633,Democracy Corps (D),872,LV,4,17,2010,4,20,197.5,4/20/10,D,43
1633,Democracy Corps (D),872,LV,4,17,2010,4,20,197.5,4/20/10,R,45
1634,Democracy Corps (D),850,LV,3,15,2010,3,18,230.5,3/18/10,D,44
1634,Democracy Corps (D),850,LV,3,15,2010,3,18,230.5,3/18/10,R,43
1635,Democracy Corps (D),851,LV,2,20,2010,2,24,253,2/24/10,D,46
1635,Democracy Corps (D),851,LV,2,20,2010,2,24,253,2/24/10,R,49
1636,Democracy Corps (D),805,LV,2,2,2010,2,4,272,2/4/10,D,46
1636,Democracy Corps (D),805,LV,2,2,2010,2,4,272,2/4/10,R,45
1637,Democracy Corps (D),836,LV,1,7,2010,1,11,297,1/11/10,D,45
1637,Democracy Corps (D),836,LV,1,7,2010,1,11,297,1/11/10,R,46
1638,Democracy Corps (D),875,LV,11,12,2010,11,16,-12,11/16/10,D,47
1638,Democracy Corps (D),875,LV,11,12,2010,11,16,-12,11/16/10,R,45
1639,Democracy Corps (D),1044,LV,9,12,2010,9,16,49,9/16/10,D,46
1639,Democracy Corps (D),1044,LV,9,12,2010,9,16,49,9/16/10,R,42
1640,Democracy Corps (D),837,LV,8,29,2010,9,1,63.5,9/1/10,D,47
1640,Democracy Corps (D),837,LV,8,29,2010,9,1,63.5,9/1/10,R,43
1641,Democracy Corps (D),1013,RV,5,26,2010,6,1,157,6/1/10,D,50
1641,Democracy Corps (D),1013,RV,5,26,2010,6,1,157,6/1/10,R,40
1642,Democracy Corps (D),1000,RV,5,10,2010,5,12,175,5/12/10,D,46
1642,Democracy Corps (D),1000,RV,5,10,2010,5,12,175,5/12/10,R,43
1643,Democracy Corps (D),1000,LV,3,25,2010,3,29,220,3/29/10,D,48
1643,Democracy Corps (D),1000,LV,3,25,2010,3,29,220,3/29/10,R,42
1644,Diageo/Hotline,800,RV,7,9,2010,7,13,114,7/13/10,D,39
1645,Diageo/Hotline,800,RV,6,4,2010,6,7,149.5,6/7/10,D,39
1645,Diageo/Hotline,800,RV,6,4,2010,6,7,149.5,6/7/10,R,30
1646,Diageo/Hotline,800,RV,4,23,2010,4,26,191.5,4/26/10,D,39
1646,Diageo/Hotline,800,RV,4,23,2010,4,26,191.5,4/26/10,R,31
1647,Diageo/Hotline,800,RV,3,26,2010,3,29,219.5,3/29/10,D,37
1647,Diageo/Hotline,800,RV,3,26,2010,3,29,219.5,3/29/10,R,32
1648,Diageo/Hotline,803,RV,2,28,2010,3,2,246,3/2/10,D,40
1648,Diageo/Hotline,803,RV,2,28,2010,3,2,246,3/2/10,R,34
1649,Diageo/Hotline,800,RV,1,21,2010,1,24,283.5,1/24/10,D,46
1649,Diageo/Hotline,800,RV,1,21,2010,1,24,283.5,1/24/10,R,22
1650,FOX News,764,LV,10,26,2010,10,28,6,10/28/10,D,37
1650,FOX News,764,LV,10,26,2010,10,28,6,10/28/10,R,50
1651,FOX News,687,LV,10,11,2010,10,13,21,10/13/10,D,39
1651,FOX News,687,LV,10,11,2010,10,13,21,10/13/10,R,48
1652,FOX News,900,RV,9,28,2010,9,29,34.5,9/29/10,D,38
1652,FOX News,900,RV,9,28,2010,9,29,34.5,9/29/10,R,44
1653,FOX News,900,RV,9,14,2010,9,16,48,9/16/10,D,40
1653,FOX News,900,RV,9,14,2010,9,16,48,9/16/10,R,46
1654,FOX News,900,RV,9,1,2010,9,2,61.5,9/2/10,D,37
1654,FOX News,900,RV,9,1,2010,9,2,61.5,9/2/10,R,46
1655,FOX News,900,RV,8,10,2010,8,11,83.5,8/11/10,D,37
1655,FOX News,900,RV,8,10,2010,8,11,83.5,8/11/10,R,44
1656,FOX News,900,RV,7,27,2010,7,28,97.5,7/28/10,D,36
1656,FOX News,900,RV,7,27,2010,7,28,97.5,7/28/10,R,47
1657,FOX News,900,RV,7,13,2010,7,14,111.5,7/14/10,D,37
1657,FOX News,900,RV,7,13,2010,7,14,111.5,7/14/10,R,41
1658,FOX News,900,RV,6,29,2010,6,30,125.5,6/30/10,D,40
1658,FOX News,900,RV,6,29,2010,6,30,125.5,6/30/10,R,42
1659,FOX News,900,RV,6,8,2010,6,9,146.5,6/9/10,D,41
1659,FOX News,900,RV,6,8,2010,6,9,146.5,6/9/10,R,38
1660,FOX News,900,RV,5,18,2010,5,19,167.5,5/19/10,D,41
1660,FOX News,900,RV,5,18,2010,5,19,167.5,5/19/10,R,41
1661,FOX News,900,RV,5,4,2010,5,5,181.5,5/5/10,D,40
1661,FOX News,900,RV,5,4,2010,5,5,181.5,5/5/10,R,42
1662,FOX News,900,RV,4,20,2010,4,21,195.5,4/21/10,D,38
1662,FOX News,900,RV,4,20,2010,4,21,195.5,4/21/10,R,42
1663,FOX News,900,RV,4,6,2010,4,7,209.5,4/7/10,R,43
1664,FOX News,900,RV,3,16,2010,3,17,230.5,3/17/10,D,38
1664,FOX News,900,RV,3,16,2010,3,17,230.5,3/17/10,R,42
1665,Gallup,1539,LV,10,28,2010,10,31,3.5,10/31/10,D,40
1665,Gallup,1539,LV,10,28,2010,10,31,3.5,10/31/10,R,55
1666,Gallup,3000,RV,9,20,2010,9,26,40,9/26/10,D,46
1666,Gallup,3000,RV,9,20,2010,9,26,40,9/26/10,R,46
1667,Gallup,2925,RV,9,13,2010,9,19,47,9/19/10,D,46
1667,Gallup,2925,RV,9,13,2010,9,19,47,9/19/10,R,45
1668,Gallup,1527,RV,9,6,2010,9,12,54,9/12/10,D,43
1668,Gallup,1527,RV,9,6,2010,9,12,54,9/12/10,R,48
1669,Gallup,1651,RV,8,30,2010,9,5,61,9/5/10,D,46
1669,Gallup,1651,RV,8,30,2010,9,5,61,9/5/10,R,46
1670,Gallup,1540,RV,8,23,2010,8,29,68,8/29/10,D,41
1670,Gallup,1540,RV,8,23,2010,8,29,68,8/29/10,R,51
1671,Gallup,1600,RV,8,16,2010,8,22,75,8/22/10,D,44
1671,Gallup,1600,RV,8,16,2010,8,22,75,8/22/10,R,47
1672,Gallup,1600,RV,8,9,2010,8,15,82,8/15/10,D,43
1672,Gallup,1600,RV,8,9,2010,8,15,82,8/15/10,R,50
1673,Gallup,1600,RV,8,2,2010,8,8,89,8/8/10,D,43
1673,Gallup,1600,RV,8,2,2010,8,8,89,8/8/10,R,49
1674,Gallup,1562,RV,7,26,2010,8,1,96,8/1/10,D,43
1674,Gallup,1562,RV,7,26,2010,8,1,96,8/1/10,R,48
1675,Gallup,1633,RV,7,19,2010,7,25,103,7/25/10,D,48
1675,Gallup,1633,RV,7,19,2010,7,25,103,7/25/10,R,44
1676,Gallup,1535,RV,7,12,2010,7,18,110,7/18/10,D,49
1676,Gallup,1535,RV,7,12,2010,7,18,110,7/18/10,R,43
1677,Gallup,1600,RV,7,5,2010,7,11,117,7/11/10,D,47
1677,Gallup,1600,RV,7,5,2010,7,11,117,7/11/10,R,46
1678,Gallup,1600,RV,6,28,2010,7,3,124.5,7/3/10,D,44
1678,Gallup,1600,RV,6,28,2010,7,3,124.5,7/3/10,R,46
1679,Gallup,1600,RV,6,21,2010,6,27,131,6/27/10,D,46
1679,Gallup,1600,RV,6,21,2010,6,27,131,6/27/10,R,45
1680,Gallup,1600,RV,6,14,2010,6,20,138,6/20/10,D,46
1680,Gallup,1600,RV,6,14,2010,6,20,138,6/20/10,R,46
1681,Gallup,1600,RV,6,7,2010,6,13,145,6/13/10,D,44
1682,Gallup,1600,RV,5,31,2010,6,6,152,6/6/10,D,46
1682,Gallup,1600,RV,5,31,2010,6,6,152,6/6/10,R,46
1683,Gallup,1600,RV,5,24,2010,5,30,159,5/30/10,D,43
1683,Gallup,1600,RV,5,24,2010,5,30,159,5/30/10,R,49
1684,Gallup,1600,RV,5,17,2010,5,23,166,5/23/10,D,47
1684,Gallup,1600,RV,5,17,2010,5,23,166,5/23/10,R,46
1685,Gallup,1600,RV,5,10,2010,5,16,173,5/16/10,D,45
1685,Gallup,1600,RV,5,10,2010,5,16,173,5/16/10,R,46
1686,Gallup,1600,RV,5,3,2010,5,8,180.5,5/8/10,D,46
1686,Gallup,1600,RV,5,3,2010,5,8,180.5,5/8/10,R,46
1687,Gallup,1600,RV,4,26,2010,5,2,187,5/2/10,D,45
1687,Gallup,1600,RV,4,26,2010,5,2,187,5/2/10,R,45
1688,Gallup,1600,RV,4,19,2010,4,25,194,4/25/10,D,45
1688,Gallup,1600,RV,4,19,2010,4,25,194,4/25/10,R,45
1689,Gallup,1600,RV,4,12,2010,4,18,201,4/18/10,D,43
1689,Gallup,1600,RV,4,12,2010,4,18,201,4/18/10,R,46
1690,Gallup,1613,RV,4,5,2010,4,11,208,4/11/10,D,44
1690,Gallup,1613,RV,4,5,2010,4,11,208,4/11/10,R,48
1691,Gallup,1344,RV,3,29,2010,4,4,215,4/4/10,D,46
1691,Gallup,1344,RV,3,29,2010,4,4,215,4/4/10,R,46
1692,Gallup,1550.514282,RV,3,22,2010,3,28,222,3/28/10,D,44
1692,Gallup,1550.514282,RV,3,22,2010,3,28,222,3/28/10,R,47
1693,Gallup,1547.733276,RV,3,15,2010,3,21,229,3/21/10,D,47
1693,Gallup,1547.733276,RV,3,15,2010,3,21,229,3/21/10,R,45
1694,Gallup,1544.952393,RV,3,8,2010,3,14,236,3/14/10,D,47
1694,Gallup,1544.952393,RV,3,8,2010,3,14,236,3/14/10,R,44
1695,Gallup,1542.171387,RV,3,1,2010,3,7,243,3/7/10,D,47
1695,Gallup,1542.171387,RV,3,1,2010,3,7,243,3/7/10,R,44
1696,Gallup,942,RV,2,1,2010,2,3,273,2/3/10,D,45
1696,Gallup,942,RV,2,1,2010,2,3,273,2/3/10,R,45
1697,Gallup,894,RV,11,5,2010,11,8,-4.5,11/8/10,D,44
1697,Gallup,894,RV,11,5,2010,11,8,-4.5,11/8/10,R,48
1698,Gallup,906,RV,10,1,2010,10,4,30.5,10/4/10,D,46
1698,Gallup,906,RV,10,1,2010,10,4,30.5,10/4/10,R,44
1699,Gallup,916,RV,7,10,2010,7,12,114,7/12/10,D,50
1699,Gallup,916,RV,7,10,2010,7,12,114,7/12/10,R,44
1700,Gallup (LV Higher Turnout)*,1989,LV,10,14,2010,10,24,14,10/24/10,R,52
1701,Gallup (LV Higher Turnout)*,1900,LV,10,7,2010,10,17,21,10/17/10,D,42
1701,Gallup (LV Higher Turnout)*,1900,LV,10,7,2010,10,17,21,10/17/10,R,53
1702,Gallup (LV Higher Turnout)*,1953,LV,9,30,2010,10,10,28,10/10/10,D,41
1702,Gallup (LV Higher Turnout)*,1953,LV,9,30,2010,10,10,28,10/10/10,R,53
1703,Gallup (LV Higher Turnout)*,1882,LV,9,23,2010,10,3,35,10/3/10,D,40
1703,Gallup (LV Higher Turnout)*,1882,LV,9,23,2010,10,3,35,10/3/10,R,53
1704,Gallup (LV Lower Turnout)*,1989,LV,10,14,2010,10,24,14,10/24/10,D,41
1704,Gallup (LV Lower Turnout)*,1989,LV,10,14,2010,10,24,14,10/24/10,R,55
1705,Gallup (LV Lower Turnout)*,1900,LV,10,7,2010,10,17,21,10/17/10,D,39
1705,Gallup (LV Lower Turnout)*,1900,LV,10,7,2010,10,17,21,10/17/10,R,56
1706,Gallup (LV Lower Turnout)*,1953,LV,9,30,2010,10,10,28,10/10/10,D,39
1706,Gallup (LV Lower Turnout)*,1953,LV,9,30,2010,10,10,28,10/10/10,R,56
1707,Gallup (LV Lower Turnout)*,1882,LV,9,23,2010,10,3,35,10/3/10,D,38
1707,Gallup (LV Lower Turnout)*,1882,LV,9,23,2010,10,3,35,10/3/10,R,56
1708,GWU/Battleground,1000,LV,4,5,2010,4,8,209.5,4/8/10,D,40
1708,GWU/Battleground,1000,LV,4,5,2010,4,8,209.5,4/8/10,R,41
1709,GWU/Battleground,1000,LV,7,19,2010,7,23,104,7/23/10,D,43
1709,GWU/Battleground,1000,LV,7,19,2010,7,23,104,7/23/10,R,40
1710,Ipsos-McClatchy,905,RV,5,6,2010,5,9,178.5,5/9/10,D,45
1710,Ipsos-McClatchy,905,RV,5,6,2010,5,9,178.5,5/9/10,R,42
1711,Ipsos-McClatchy,950,RV,4,1,2010,4,5,213,4/5/10,D,45
1711,Ipsos-McClatchy,950,RV,4,1,2010,4,5,213,4/5/10,R,46
1712,Ipsos-McClatchy,903,RV,8,27,2010,8,31,65,8/31/10,D,42
1712,Ipsos-McClatchy,903,RV,8,27,2010,8,31,65,8/31/10,R,34
1713,Ipsos/McClatchy,846,RV,6,10,2010,6,13,143.5,6/13/10,D,42
1713,Ipsos/McClatchy,846,RV,6,10,2010,6,13,143.5,6/13/10,R,43
1714,Ipsos/McClatchy,950,RV,2,26,2010,2,28,248,2/28/10,D,47
1714,Ipsos/McClatchy,950,RV,2,26,2010,2,28,248,2/28/10,R,43
1715,Ipsos/McClatchy,950,RV,10,29,2010,11,1,2.5,11/1/10,D,46
1715,Ipsos/McClatchy,950,RV,10,29,2010,11,1,2.5,11/1/10,R,45
1716,McClatchy/Marist,350,LV,10,22,2010,10,25,9.5,10/25/10,D,43
1716,McClatchy/Marist,350,LV,10,22,2010,10,25,9.5,10/25/10,R,49
1717,McClatchy/Marist,815,RV,9,14,2010,9,16,48,9/16/10,D,45
1717,McClatchy/Marist,815,RV,9,14,2010,9,16,48,9/16/10,R,47
1718,McLaughlin & Associates (R),1000,LV,2,24,2010,2,25,250.5,2/25/10,D,35
1719,McLaughlin & Associates (R),1000,LV,1,19,2010,1,20,286.5,1/20/10,D,37
1719,McLaughlin & Associates (R),1000,LV,1,19,2010,1,20,286.5,1/20/10,R,42
1720,National Journal/FD,1116,RV,8,27,2010,8,30,65.5,8/30/10,D,38
1720,National Journal/FD,1116,RV,8,27,2010,8,30,65.5,8/30/10,R,36
1721,National Journal/FD,1200,A,4,22,2010,4,26,192,4/26/10,D,39
1721,National Journal/FD,1200,A,4,22,2010,4,26,192,4/26/10,R,35
1722,Newsweek,773,LV,10,20,2010,10,21,12.5,10/21/10,D,48
1722,Newsweek,773,LV,10,20,2010,10,21,12.5,10/21/10,R,45
1723,Newsweek,902,RV,9,29,2010,9,30,33.5,9/30/10,D,48
1723,Newsweek,902,RV,9,29,2010,9,30,33.5,9/30/10,R,43
1724,Newsweek,856,RV,8,25,2010,8,26,68.5,8/26/10,D,45
1724,Newsweek,856,RV,8,25,2010,8,26,68.5,8/26/10,R,45
1725,Newsweek,908,RV,2,17,2010,2,18,257.5,2/18/10,D,45
1725,Newsweek,908,RV,2,17,2010,2,18,257.5,2/18/10,R,43
1726,NPR,850,LV,7,22,2010,7,26,101,7/26/10,D,42
1726,NPR,850,LV,7,22,2010,7,26,101,7/26/10,R,43
1727,NPR,800,LV,3,10,2010,3,14,235,3/14/10,D,42
1727,NPR,800,LV,3,10,2010,3,14,235,3/14/10,R,42
1728,NPR - POS/GQR,800,LV,1,20,2010,1,23,284.5,1/23/10,D,39
1728,NPR - POS/GQR,800,LV,1,20,2010,1,23,284.5,1/23/10,R,44
1729,Pew Research,1809,LV,10,27,2010,10,30,4.5,10/30/10,D,42
1729,Pew Research,1809,LV,10,27,2010,10,30,4.5,10/30/10,R,48
1730,Pew Research,1354,LV,10,13,2010,10,18,17.5,10/18/10,D,40
1730,Pew Research,1354,LV,10,13,2010,10,18,17.5,10/18/10,R,50
1731,Pew Research,2053,LV,8,25,2010,9,6,63,9/6/10,D,43
1731,Pew Research,2053,LV,8,25,2010,9,6,63,9/6/10,R,50
1732,Pew Research,2431,RV,7,21,2010,8,5,96.5,8/5/10,D,45
1732,Pew Research,2431,RV,7,21,2010,8,5,96.5,8/5/10,R,44
1733,Pew Research,1496,RV,6,16,2010,6,20,137,6/20/10,D,45
1733,Pew Research,1496,RV,6,16,2010,6,20,137,6/20/10,R,45
1734,Pew Research,1129,RV,2,3,2010,2,9,269,2/9/10,D,45
1734,Pew Research,1129,RV,2,3,2010,2,9,269,2/9/10,R,42
1735,Pew Research,1214,RV,1,6,2010,1,10,298,1/10/10,D,46
1735,Pew Research,1214,RV,1,6,2010,1,10,298,1/10/10,R,44
1736,Pew Research,1644,RV,10,28,2010,11,8,-0.5,11/8/10,D,47
1736,Pew Research,1644,RV,10,28,2010,11,8,-0.5,11/8/10,R,42
1737,Pew Research,1669,RV,8,20,2010,8,27,70.5,8/27/10,R,44
1738,Politico/GWU/Battleground,1000,LV,10,17,2010,10,20,14.5,10/20/10,D,42
1738,Politico/GWU/Battleground,1000,LV,10,17,2010,10,20,14.5,10/20/10,R,47
1739,Politico/GWU/Battleground,1000,LV,9,19,2010,9,22,42.5,9/22/10,D,42
1739,Politico/GWU/Battleground,1000,LV,9,19,2010,9,22,42.5,9/22/10,R,47
1740,Politico/GWU/Battleground,1000,LV,9,7,2010,9,9,55,9/9/10,D,43
1740,Politico/GWU/Battleground,1000,LV,9,7,2010,9,9,55,9/9/10,R,43
1741,POS (R),800,LV,9,14,2010,9,16,48,9/16/10,D,39
1741,POS (R),800,LV,9,14,2010,9,16,48,9/16/10,R,44
1742,POS (R),900,RV,2,17,2010,2,18,257.5,2/18/10,D,42
1742,POS (R),900,RV,2,17,2010,2,18,257.5,2/18/10,R,43
1743,POS (R),800,LV,4,19,2010,4,21,196,4/21/10,D,41
1743,POS (R),800,LV,4,19,2010,4,21,196,4/21/10,R,37
1744,PPP (D),590,RV,9,10,2010,9,13,51.5,9/13/10,D,45
1744,PPP (D),590,RV,9,10,2010,9,13,51.5,9/13/10,R,44
1745,PPP (D),606,RV,8,6,2010,8,9,86.5,8/9/10,D,42
1745,PPP (D),606,RV,8,6,2010,8,9,86.5,8/9/10,R,45
1746,PPP (D),667,RV,7,9,2010,7,12,114.5,7/12/10,D,43
1746,PPP (D),667,RV,7,9,2010,7,12,114.5,7/12/10,R,43
1747,PPP (D),650,RV,6,4,2010,6,7,149.5,6/7/10,D,43
1747,PPP (D),650,RV,6,4,2010,6,7,149.5,6/7/10,R,41
1748,PPP (D),622,RV,4,9,2010,4,11,206,4/11/10,D,42
1748,PPP (D),622,RV,4,9,2010,4,11,206,4/11/10,R,47
1749,PPP (D),1403,RV,3,12,2010,3,14,234,3/14/10,D,43
1749,PPP (D),1403,RV,3,12,2010,3,14,234,3/14/10,R,46
1750,PPP (D),584,RV,1,29,2010,1,31,276,1/31/10,D,40
1750,PPP (D),584,RV,1,29,2010,1,31,276,1/31/10,R,43
1751,PPP (D),1151,RV,1,18,2010,1,19,287.5,1/19/10,D,42
1751,PPP (D),1151,RV,1,18,2010,1,19,287.5,1/19/10,R,45
1752,PPP (D),1253,RV,12,4,2010,12,7,-33.5,12/7/10,D,44
1752,PPP (D),1253,RV,12,4,2010,12,7,-33.5,12/7/10,R,42
1753,PPP (D),1066,RV,11,13,2010,11,15,-12,11/15/10,D,46
1753,PPP (D),1066,RV,11,13,2010,11,15,-12,11/15/10,R,38
1754,PPP (D),766,RV,10,16,2010,10,19,15.5,10/19/10,D,48
1754,PPP (D),766,RV,10,16,2010,10,19,15.5,10/19/10,R,40
1755,PPP (D),596,RV,8,27,2010,8,30,65.5,8/30/10,D,41
1756,Quinnipiac,1905,RV,8,31,2010,9,7,59.5,9/7/10,D,37
1756,Quinnipiac,1905,RV,8,31,2010,9,7,59.5,9/7/10,R,42
1757,Quinnipiac,2181,RV,7,13,2010,7,19,109,7/19/10,D,38
1757,Quinnipiac,2181,RV,7,13,2010,7,19,109,7/19/10,R,43
1758,Quinnipiac,1914,RV,5,19,2010,5,24,164.5,5/24/10,D,42
1758,Quinnipiac,1914,RV,5,19,2010,5,24,164.5,5/24/10,R,36
1759,Quinnipiac,1907,RV,3,16,2010,3,21,228.5,3/21/10,D,39
1759,Quinnipiac,1907,RV,3,16,2010,3,21,228.5,3/21/10,R,44
1760,Quinnipiac,3063,RV,6,23,2010,6,29,129,6/29/10,D,42
1760,Quinnipiac,3063,RV,6,23,2010,6,29,129,6/29/10,R,34
1761,Quinnipiac,3097,RV,5,26,2010,6,1,157,6/1/10,D,42
1761,Quinnipiac,3097,RV,5,26,2010,6,1,157,6/1/10,R,32
1762,Quinnipiac,2041,RV,4,21,2010,4,27,192,4/27/10,D,41
1762,Quinnipiac,2041,RV,4,21,2010,4,27,192,4/27/10,R,34
1763,Reuters/Ipsos,654,LV,10,28,2010,10,31,3.5,10/31/10,D,44
1763,Reuters/Ipsos,654,LV,10,28,2010,10,31,3.5,10/31/10,R,50
1764,Reuters/Ipsos,720,LV,10,7,2010,10,11,24,10/11/10,D,44
1764,Reuters/Ipsos,720,LV,10,7,2010,10,11,24,10/11/10,R,48
1765,Reuters/Ipsos,993,RV,9,16,2010,9,19,45.5,9/19/10,D,46
1765,Reuters/Ipsos,993,RV,9,16,2010,9,19,45.5,9/19/10,R,45
1766,Reuters/Ipsos,950,RV,8,19,2010,8,22,73.5,8/22/10,D,45
1766,Reuters/Ipsos,950,RV,8,19,2010,8,22,73.5,8/22/10,R,46
1767,Reuters/Ipsos,848,RV,7,22,2010,7,25,101.5,7/25/10,D,44
1767,Reuters/Ipsos,848,RV,7,22,2010,7,25,101.5,7/25/10,R,46
1768,Time,827,LV,8,16,2010,8,17,77.5,8/17/10,D,37
1768,Time,827,LV,8,16,2010,8,17,77.5,8/17/10,R,43
1769,Time,1003,A,7,12,2010,7,13,112.5,7/13/10,D,43
1769,Time,1003,A,7,12,2010,7,13,112.5,7/13/10,R,42
1770,USA Today/Gallup,928,RV,8,27,2010,8,30,65.5,8/30/10,D,43
1770,USA Today/Gallup,928,RV,8,27,2010,8,30,65.5,8/30/10,R,49
1771,USA Today/Gallup,1014,A,6,11,2010,6,13,143,6/13/10,D,48
1771,USA Today/Gallup,1014,A,6,11,2010,6,13,143,6/13/10,R,43
1772,USA Today/Gallup,968,RV,3,26,2010,3,28,220,3/28/10,D,45
1772,USA Today/Gallup,968,RV,3,26,2010,3,28,220,3/28/10,R,46
1773,USA Today/Gallup,898,RV,12,11,2010,12,13,-40,12/13/10,D,48
1773,USA Today/Gallup,898,RV,12,11,2010,12,13,-40,12/13/10,R,45
1774,Washington Post,844.5085449,RV,3,23,2010,3,26,222.5,3/26/10,R,44
1775,Winston Group (R),1000,RV,12,29,2010,12,30,-57.5,12/30/10,D,51
1775,Winston Group (R),1000,RV,12,29,2010,12,30,-57.5,12/30/10,R,39
1776,Economist/YouGov,1272,RV,6,17,2018,6,19,141,6/19/18,R,37
1777,Reuters/Ipsos,1604,RV,6,15,2018,6,19,142,6/19/18,D,42
1777,Reuters/Ipsos,1604,RV,6,15,2018,6,19,142,6/19/18,R,36
1778,USA Today/Suffolk,1000,RV,6,13,2018,6,18,143.5,6/18/18,D,45
1778,USA Today/Suffolk,1000,RV,6,13,2018,6,18,143.5,6/18/18,R,39
1779,Quinnipiac,905,RV,6,14,2018,6,17,143.5,6/17/18,D,49
1779,Quinnipiac,905,RV,6,14,2018,6,17,143.5,6/17/18,R,43
1780,CNN,901,RV,6,14,2018,6,17,143.5,6/17/18,D,50
1780,CNN,901,RV,6,14,2018,6,17,143.5,6/17/18,R,42
1781,Monmouth,711,RV,6,12,2018,6,13,146.5,6/13/18,D,48
1781,Monmouth,711,RV,6,12,2018,6,13,146.5,6/13/18,R,41
1782,Economist/YouGov,1308,RV,6,10,2018,6,12,148,6/12/18,D,43
1782,Economist/YouGov,1308,RV,6,10,2018,6,12,148,6/12/18,R,37
1783,Reuters/Ipsos,2018,RV,6,8,2018,6,12,149,6/12/18,D,45
1783,Reuters/Ipsos,2018,RV,6,8,2018,6,12,149,6/12/18,R,35
1784,Pew Research,1608,RV,6,5,2018,6,12,150.5,6/12/18,D,48
1784,Pew Research,1608,RV,6,5,2018,6,12,150.5,6/12/18,R,43
1785,FOX News,1001,RV,6,3,2018,6,6,154.5,6/6/18,D,48
1785,FOX News,1001,RV,6,3,2018,6,6,154.5,6/6/18,R,39
1786,Economist/YouGov,1292,RV,6,3,2018,6,5,155,6/5/18,D,44
1786,Economist/YouGov,1292,RV,6,3,2018,6,5,155,6/5/18,R,38
1787,Reuters/Ipsos,1265,RV,6,1,2018,6,5,156,6/5/18,D,43
1787,Reuters/Ipsos,1265,RV,6,1,2018,6,5,156,6/5/18,R,32
1788,NBC News/Wall St. Jrnl,900,RV,6,1,2018,6,4,156.5,6/4/18,D,50
1788,NBC News/Wall St. Jrnl,900,RV,6,1,2018,6,4,156.5,6/4/18,R,40
1789,Quinnipiac,1223,RV,5,31,2018,6,5,156.5,6/5/18,D,47
