subgroup,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,4/10/22,4/14/22,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,0.68497216,0,39,47,41.612294,44.341272,,,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_apr15,78770,154668,4/15/22,9/21/22 17:05
All polls,4/11/22,4/13/22,Morning Consult,B,12177,rv,0.03191515,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80555,160990,9/8/22,9/21/22 17:05
All polls,4/12/22,4/14/22,Morning Consult,B,11904,rv,0.0316903,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80556,160991,9/8/22,9/21/22 17:05
All polls,4/13/22,4/15/22,Morning Consult,B,11726,rv,0.03156127,0,42,43,41.294695,43.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80557,160992,9/8/22,9/21/22 17:05
All polls,4/12/22,4/18/22,Public Opinion Strategies,A-,1500,rv,1.3617676,0,49,51,48.596264,51.603192,,,https://americansforprosperity.org/poll-americans-largely-blame-inflation-and-rising-prices-on-government/,78799,154786,4/21/22,9/21/22 17:05
All polls,4/14/22,4/16/22,Morning Consult,B,12135,rv,0.03205855,0,42,43,41.294695,43.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80558,160993,9/8/22,9/21/22 17:05
All polls,4/15/22,4/17/22,Morning Consult,B,7614,rv,0.02665568,0,42.5,42,41.794695,42.933681,*,T,https://www.politico.com/f/?id=00000180-4017-dd01-afaa-e537b2150000,78778,154686,4/19/22,9/21/22 17:05
All polls,4/15/22,4/18/22,Cygnal,B+,5846,lv,1.1187195,0,45,47.4,43.753574,45.722658,,,https://www.cygn.al/april-national-voter-trends-panel/,78803,154814,4/22/22,9/21/22 17:05
All polls,4/16/22,4/18/22,Morning Consult,B,14079,rv,0.03414605,0,42,42,41.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80560,160995,9/8/22,9/21/22 17:05
All polls,4/17/22,4/19/22,Morning Consult,B,14034,rv,0.03416854,0,42,42,41.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80107,160542,9/8/22,9/21/22 17:05
All polls,4/16/22,4/19/22,YouGov,B+,1258,rv,0.25761782,0,42.7,38.2,42.625035,42.169114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention?period=1yr,78782,154732,4/20/22,9/21/22 17:05
All polls,4/17/22,4/18/22,NewsNation,,1038,rv,0.37054121,0,39.7,40.7,41.115993,41.531889,,,https://www.newsnationnow.com/polls/full-report-newsnations-survey-on-covid-19-restrictions-immigration/,78783,154734,4/20/22,9/21/22 17:05
All polls,4/18/22,4/20/22,Morning Consult,B,12944,rv,0.03314523,0,42,43,41.294695,43.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80106,160541,9/8/22,9/21/22 17:05
All polls,4/18/22,4/20/22,Trafalgar Group,A-,1077,lv,1.2030559,0,39.4,48.1,40.970399,44.684019,,,https://www.thetrafalgargroup.org/news/nat-survey-biden-approval-0422/,78798,154768,4/21/22,9/21/22 17:05
All polls,4/18/22,4/20/22,Echelon Insights,B/C,1001,lv,0.56224529,0,45,47,42.833042,46.682706,,,https://echeloninsights.com/in-the-news/april-22-omnibus-political-update-2/,78805,154821,4/22/22,9/21/22 17:05
All polls,4/19/22,4/21/22,Morning Consult,B,12208,rv,0.03244001,0,42,42,41.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80105,160540,9/8/22,9/21/22 17:05
All polls,4/19/22,4/22/22,YouGov,B+,1187,rv,0.25196764,0,44,40,43.925035,43.969114,,,https://docs.cdn.yougov.com/v4b3724q7j/20220422_yahoo_toplines.pdf,78814,154927,4/26/22,9/21/22 17:05
All polls,4/20/22,4/21/22,Harris Poll,B+,1966,rv,0.85057137,0,50,50,46.617554,46.209002,,,https://harvardharrispoll.com/key-results-april/,78807,154856,4/25/22,9/21/22 17:05
All polls,4/20/22,4/22/22,Morning Consult,B,11699,rv,0.03195343,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80104,160539,9/8/22,9/21/22 17:05
All polls,4/20/22,4/22/22,Big Village,B,817,rv,0.43045336,0,44.2,42.2,43.326834,43.746902,,,https://engine-insights.com/blog/public-opinion-polling/,78817,154918,4/26/22,9/21/22 17:05
All polls,4/20/22,4/23/22,Morning Consult,B,4410,a,0.03362212,0,42,36,41.294695,36.933681,,,https://morningconsult.com/2022/05/23/lgbtq-classroom-politics/,79001,155723,5/23/22,9/21/22 17:05
All polls,4/21/22,4/23/22,Morning Consult,B,12261,rv,0.03261456,0,42,42,41.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80103,160538,9/8/22,9/21/22 17:05
All polls,4/21/22,4/23/22,InsiderAdvantage,B,750,lv,0.86836127,0,39,51,39.743036,48.925053,,,https://amgreatness.com/2022/04/25/insider-advantage-poll-trump-would-beat-biden-47-percent-to-43-percent-if-election-were-held-today/,78812,154876,4/25/22,9/21/22 17:05
All polls,4/22/22,4/24/22,Morning Consult,B,13082,rv,0.03354164,0,42,42,41.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80102,160537,9/8/22,9/21/22 17:05
All polls,4/19/22,4/26/22,Marist College,A,1162,rv,1.2751651,0,44,47,42.287771,47.961139,,,https://maristpoll.marist.edu/polls/npr-pbs-newshour-marist-national-poll-the-2022-midterm-elections-bidens-job-performance-april-2022/,78859,155094,4/29/22,9/21/22 17:05
All polls,4/19/22,4/27/22,Susquehanna Polling & Research,B+,800,lv,1.0911033,0,39,49,41.78163,50.349828,,,https://thefederalist.com/2022/04/28/republicans-jump-to-10-point-lead-in-generic-ballot-test-new-fdrlst-susquehanna-poll-shows/,78857,155088,4/28/22,9/21/22 17:05
All polls,4/21/22,4/25/22,Quinnipiac University,A-,1409,rv,0.89226029,0,42,45,41.301794,44.208574,,,https://poll.qu.edu/images/polling/us/us04272022_regvoter_uoax16.pdf,78841,154991,4/27/22,9/21/22 17:05
All polls,4/23/22,4/25/22,Morning Consult,B,13626,rv,0.03417041,0,42,42,41.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80101,160536,9/8/22,9/21/22 17:05
All polls,4/22/22,4/25/22,Morning Consult,B,2004,rv,0.02463261,0,43,42,42.294695,42.933681,,,https://assets.morningconsult.com/wp-uploads/2022/04/26144616/2204148_crosstabs_POLITICO_RVs_v1_SH.pdf,78825,154958,4/27/22,9/21/22 17:05
All polls,4/22/22,4/26/22,McLaughlin & Associates,C/D,1000,lv,0.30258836,0,43,48,42.091421,45.108536,,,https://mclaughlinonline.com/pols/wp-content/uploads/2022/04/National-Monthly-April-2022-Release.pdf,78860,155112,4/29/22,9/21/22 17:05
All polls,4/24/22,4/26/22,Morning Consult,B,13345,rv,0.03397415,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80100,160535,9/8/22,9/21/22 17:05
All polls,4/25/22,4/26/22,Emerson College,A-,1000,rv,0.9454329,0,40.6,46.8,41.159912,45.331436,,,https://emersonpolling.reportablenews.com/pr/april-2022-national-poll-civics-education-may-be-linked-to-trust-in-institutions-biden-approval-holds-at-42,78856,155067,4/28/22,9/21/22 17:05
All polls,4/25/22,4/27/22,Morning Consult,B,12324,rv,0.03299417,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80099,160534,9/8/22,9/21/22 17:05
All polls,4/24/22,4/28/22,ABC News/The Washington Post,A+,907,rv,1.4424264,0,46,45,45.828219,43.030118,,,https://www.washingtonpost.com/politics/2022/05/01/poll-biden-post-abc/,78864,155141,5/1/22,9/21/22 17:05
All polls,4/26/22,4/28/22,The Winston Group,A/B,1000,rv,0.98032239,0,44,45,43.019456,44.943714,,,https://www.winningtheissues.org/wp-content/uploads/2022/05/Winning-the-Issues-April-2022-National-Survey.pdf,79051,156010,6/1/22,9/21/22 17:05
All polls,4/26/22,4/27/22,YouGov,B+,1331,rv,0.26407558,0,42.1,39.3,42.025035,43.269114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention?period=1yr,78843,155012,4/27/22,9/21/22 17:05
All polls,4/26/22,4/28/22,Morning Consult,B,11794,rv,0.03250279,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80098,160533,9/8/22,9/21/22 17:05
All polls,4/27/22,4/29/22,Morning Consult,B,10632,rv,0.031263,0,42,42,41.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80097,160532,9/8/22,9/21/22 17:05
All polls,4/28/22,4/30/22,Morning Consult,B,11046,rv,0.03182636,0,42,42,41.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80096,160531,9/8/22,9/21/22 17:05
All polls,4/29/22,5/1/22,Morning Consult,B,11846,rv,0.03281234,0,42,42,41.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80095,160530,9/8/22,9/21/22 17:05
All polls,4/28/22,5/1/22,Beacon Research/Shaw & Company Research,A,1003,rv,1.1511155,0,39,46,39.90685,46.078665,,,https://www.foxnews.com/official-polls/05-03-22-fox-news-poll-voters-are-most-worried-about-inflation-and-the-countrys-future,78870,155189,5/3/22,9/21/22 17:05
All polls,4/28/22,5/1/22,SSRS,C,806,rv,0.49856681,0,44,45,42.934077,44.279331,,,https://www.cnn.com/2022/05/06/politics/cnn-poll-abortion-midterms-roe-v-wade/index.html,78887,155324,5/6/22,9/21/22 17:05
All polls,4/30/22,5/2/22,Morning Consult,B,13015,rv,0.03416317,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80094,160529,9/8/22,9/21/22 17:05
All polls,4/29/22,5/2/22,Morning Consult,B,2000,rv,0.02506346,0,43,43,42.294695,43.933681,,,https://assets.morningconsult.com/wp-uploads/2022/05/03132947/2204195_crosstabs_POLITICO_RVs_v2_SH.pdf,78872,155190,5/4/22,9/21/22 17:05
All polls,4/27/22,5/5/22,Ipsos,B-,2006,a,0.75427447,0,27,29,32.185323,36.479643,,,https://www.ipsos.com/en-us/news-polls/FiveThirtyEight-2022-midterm-election,78969,155520,5/17/22,9/21/22 17:05
All polls,5/1/22,5/3/22,Morning Consult,B,12700,rv,0.03393248,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80093,160528,9/8/22,9/21/22 17:05
All polls,4/30/22,5/3/22,YouGov,B+,1303,rv,0.26209106,0,53,47,52.925035,50.969114,,,https://docs.cdn.yougov.com/njqw3o8bdb/econoplines.pdf,78874,155224,5/4/22,9/21/22 17:05
All polls,5/2/22,5/4/22,Morning Consult,B,12128,rv,0.03341388,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80092,160527,9/8/22,9/21/22 17:05
All polls,5/3/22,5/3/22,Morning Consult,B,1955,rv,0.02498725,0,43,43,42.294695,43.933681,,,https://assets.morningconsult.com/wp-uploads/2022/05/03203234/2205008_crosstabs_POLITICO_RVs_v1_HD.pdf,78873,155223,5/4/22,9/21/22 17:05
All polls,5/3/22,5/5/22,SSRS,C,645,rv,0.45565237,0,42,49,40.934077,48.279331,,,https://www.cnn.com/2022/05/06/politics/cnn-poll-abortion-midterms-roe-v-wade/index.html,78916,155323,5/6/22,9/21/22 17:05
All polls,5/3/22,5/5/22,Morning Consult,B,11561,rv,0.03289088,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80091,160526,9/8/22,9/21/22 17:05
All polls,5/4/22,5/6/22,Big Village,B,833,rv,0.4388135,0,45.3,42,44.426834,43.546902,,,https://engine-insights.com/blog/public-opinion-polling/,78923,155341,5/9/22,9/21/22 17:05
All polls,5/4/22,5/6/22,OnMessage,B/C,800,lv,0.5479779,0,44,45,44.190434,43.938859,,,https://senopportunity.org/wp-content/uploads/2022/05/2022-05-26-PUBLIC-DECK-National-SOF-1.pdf,78921,155333,5/9/22,9/21/22 17:05
All polls,5/3/22,5/6/22,YouGov,B+,1215,rv,0.25526215,0,43,39,42.925035,42.969114,,,https://www.scribd.com/document/573588035/Yahoo-News-Survey,78917,155325,5/6/22,9/21/22 17:05
All polls,5/4/22,5/6/22,TIPP Insights,A+,1043,rv,1.5487225,0,42,43,42.36447,43.674042,,,https://tippinsights.com/inflation-is-the-decisive-issue-for-midterm-voters/,78952,155475,5/12/22,9/21/22 17:05
All polls,5/4/22,5/6/22,Morning Consult,B,10570,rv,0.03184057,0,44,41,43.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80090,160525,9/8/22,9/21/22 17:05
All polls,5/5/22,5/7/22,Morning Consult,B,10453,rv,0.03180132,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80089,160524,9/8/22,9/21/22 17:05
All polls,5/5/22,5/9/22,Monmouth University,A,751,rv,1.1694177,0,43,50,41.852351,47.984105,,,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_051222/,78951,155473,5/12/22,9/21/22 17:05
All polls,5/5/22,5/9/22,YouGov,B+,1000,a,0.23679548,0,44,38,43.925035,41.969114,,,https://polsci.umass.edu/toplines-and-crosstabs-may-2022-midterm-elections-biden-impeachment-presidential-primaries,78960,155490,5/13/22,9/21/22 17:05
All polls,5/6/22,5/8/22,Morning Consult,B,11290,rv,0.03290757,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80088,160523,9/8/22,9/21/22 17:05
All polls,5/7/22,5/9/22,Morning Consult,B,12073,rv,0.03391544,0,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80087,160522,9/8/22,9/21/22 17:05
All polls,5/6/22,5/9/22,Morning Consult,B,2005,rv,0.02566644,0,44,42,43.294695,42.933681,,,https://assets.morningconsult.com/wp-uploads/2022/05/10135251/2205036_crosstabs_POLITICO_RVs_v2_SH.pdf,78928,155371,5/11/22,9/21/22 17:05
All polls,5/5/22,5/10/22,Hart Research Associates/Public Opinion Strategies,B+,790,rv,0.935651,0,46,46,45.329633,45.086358,,,https://www.nbcnews.com/politics/2022-election/support-abortion-rights-hits-new-high-midterm-outlook-stays-mostly-unc-rcna28869,78964,155501,5/15/22,9/21/22 17:05
All polls,5/8/22,5/10/22,Morning Consult,B,11741,rv,0.03365649,0.00004876,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80086,160521,9/8/22,9/21/22 17:05
All polls,5/8/22,5/10/22,YouGov,B+,1361,rv,0.26904626,0.00044063,51,49,50.925035,52.969114,,,https://docs.cdn.yougov.com/7mggbvtur9/econtoplines.pdf,78931,155404,5/11/22,9/21/22 17:05
All polls,5/9/22,5/11/22,Morning Consult,B,10606,rv,0.0324269,0.00009388,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80085,160520,9/8/22,9/21/22 17:05
All polls,5/9/22,5/13/22,Marist College,A,1213,rv,1.2731189,0.00895515,47,42,45.287771,42.961139,,,https://maristpoll.marist.edu/polls/npr-pbs-newshour-marist-national-poll-abortion-rights-may-2022/,78979,155620,5/19/22,9/21/22 17:05
All polls,5/10/22,5/12/22,Morning Consult,B,10501,rv,0.03240879,0.00014062,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80084,160519,9/8/22,9/21/22 17:05
All polls,5/9/22,5/14/22,McLaughlin & Associates,C/D,2000,lv,0.41043636,0.0028749,42,47,41.091421,44.108536,,,https://americanmajorityproject.com/defining-the-new-american-majority/,79272,157584,6/29/22,9/21/22 17:05
All polls,5/11/22,5/13/22,Morning Consult,B,9851,rv,0.03169784,0.00018323,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80083,160518,9/8/22,9/21/22 17:05
All polls,5/12/22,5/14/22,Morning Consult,B,10484,rv,0.03260859,0.00023542,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80082,160517,9/8/22,9/21/22 17:05
All polls,5/13/22,5/15/22,Morning Consult,B,11495,rv,0.03394604,0.00029386,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80081,160516,9/8/22,9/21/22 17:05
All polls,5/12/22,5/16/22,Quinnipiac University,A-,1421,rv,0.88706811,0.01097888,43,47,42.301794,46.208574,,,https://poll.qu.edu/images/polling/us/us05182022_regvoter_uirc64.pdf,78977,155614,5/18/22,9/21/22 17:05
All polls,5/12/22,5/16/22,The Bullfinch Group,,1000,rv,0.7765196,0.0099545,44,42,44.036785,42.834319,,,https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q2-nationwide-survey,78966,155517,5/16/22,9/21/22 17:05
All polls,5/13/22,5/15/22,Cygnal,B+,5765,lv,1.1387217,0.01270824,45.1,47.8,43.853574,46.122658,,,https://www.cygn.al/may-national-voter-trends-panel-video/,79006,155752,5/23/22,9/21/22 17:05
All polls,5/14/22,5/16/22,Morning Consult,B,12394,rv,0.03510132,0.00035423,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80080,160515,9/8/22,9/21/22 17:05
All polls,5/13/22,5/16/22,Morning Consult,B,2005,rv,0.02628652,0.00026527,44,42,43.294695,42.933681,,,https://assets.morningconsult.com/wp-uploads/2022/05/17122458/2205081_crosstabs_POLITICO_RVs_v1_SH.pdf,78974,155576,5/18/22,9/21/22 17:05
All polls,5/15/22,5/17/22,Morning Consult,B,11726,rv,0.03445332,0.00039703,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80079,160514,9/8/22,9/21/22 17:05
All polls,5/15/22,5/17/22,YouGov,B+,952,rv,0.23867129,0.00307487,43,40,42.925035,43.969114,,,https://docs.cdn.yougov.com/8ew54v1ohy/econTabReport.pdf,78976,155598,5/18/22,9/21/22 17:05
All polls,5/16/22,5/18/22,Morning Consult,B,10299,rv,0.03282456,0.00042518,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80078,160513,9/8/22,9/21/22 17:05
All polls,5/15/22,5/19/22,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,0.46413566,0.00696481,39,48,41.612294,45.341272,,,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_apr15,78992,155676,5/20/22,9/21/22 17:05
All polls,5/17/22,5/19/22,Morning Consult,B,9985,rv,0.03253163,0.00046782,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80077,160512,9/8/22,9/21/22 17:05
All polls,5/18/22,5/20/22,Big Village,B,825,rv,0.44377007,0.00833487,42.9,43.2,42.026834,44.746902,,,https://engine-insights.com/blog/public-opinion-polling/,79002,155728,5/23/22,9/21/22 17:05
All polls,5/18/22,5/20/22,Morning Consult,B,9659,rv,0.03221261,0.00050916,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80076,160511,9/8/22,9/21/22 17:05
All polls,5/18/22,5/19/22,NewsNation,,1009,rv,0.38921996,0.00723733,41.15,43.27,42.565993,44.101889,,,https://www.newsnationnow.com/us-news/full-report-americans-views-on-abortion-guns-and-inflation/,78998,155870,5/25/22,9/21/22 17:05
All polls,5/18/22,5/19/22,Harris Poll,B+,1963,rv,0.92245127,0.0184746,49,51,45.617554,47.209002,,,https://harvardharrispoll.com/key-results-may/,79016,155795,5/24/22,9/21/22 17:05
All polls,5/19/22,5/21/22,Morning Consult,B,10614,rv,0.03357113,0.00057829,44,42,43.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80075,160510,9/8/22,9/21/22 17:05
All polls,5/20/22,5/22/22,Morning Consult,B,6791.5,rv,0.02817942,0.00052533,44.5,41.5,43.794695,42.433681,*,T,https://assets.morningconsult.com/wp-uploads/2022/05/24132604/2205143_crosstabs_POLITICO_RVs_v2_SH_05-25-22.pdf,79005,155818,5/25/22,9/21/22 17:05
All polls,5/19/22,5/22/22,YouGov,B+,1369,rv,0.2795635,0.00579129,42,38,41.925035,41.969114,,,https://uk.news.yahoo.com/poll-trumps-influence-over-republicans-wanes-as-gop-voters-move-on-from-stolen-election-claims-090036086.html,79013,155840,5/25/22,9/21/22 17:05
All polls,5/21/22,5/23/22,Morning Consult,B,12738,rv,0.03636316,0.00072943,44,43,43.294695,43.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80073,160508,9/8/22,9/21/22 17:05
All polls,5/20/22,5/23/22,Echelon Insights,B/C,1020,lv,0.53110407,0.0129269,45,45,42.833042,44.682706,,,https://echeloninsights.com/in-the-news/may-22-omnibus-political-update/,79024,155848,5/25/22,9/21/22 17:05
All polls,5/22/22,5/24/22,Morning Consult,B,12867,rv,0.03663375,0.00078665,44,43,43.294695,43.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80072,160507,9/8/22,9/21/22 17:05
All polls,5/21/22,5/24/22,YouGov,B+,908,rv,0.23895705,0.00567914,41,45,40.925035,48.969114,,,https://docs.cdn.yougov.com/d4z846zymi/econTabReport.pdf,79021,155839,5/25/22,9/21/22 17:05
All polls,5/22/22,5/26/22,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,0.42609652,0.01178366,41,47,43.612294,44.341272,,,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_may27,79046,155972,5/27/22,9/21/22 17:05
All polls,5/23/22,5/25/22,Morning Consult,B,12466,rv,0.0362953,0.0008306,43,43,42.294695,43.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80071,160506,9/8/22,9/21/22 17:05
All polls,5/24/22,5/26/22,Morning Consult,B,12406,rv,0.03634757,0.00088302,43,42,42.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80070,160505,9/8/22,9/21/22 17:05
